Name,ExecutionTimeInSeconds
TestCase2120,2
TestCase2613,10
TestCase1789,3
TestCase201,8
TestCase607,43
TestCase3474,7
TestCase533,36
TestCase849,13
TestCase3702,8
TestCase907,38
TestCase80,7
TestCase3116,8
TestCase339,52
TestCase2946,6
TestCase2834,2
TestCase1959,10
TestCase641,51
TestCase3221,2
TestCase3649,10
TestCase604,6
TestCase418,24
TestCase1200,31
TestCase3191,4
TestCase2764,10
TestCase1596,5
TestCase1424,2
TestCase2604,2
TestCase2562,8
TestCase2077,9
TestCase399,28
TestCase1412,10
TestCase413,8
TestCase922,52
TestCase1243,33
TestCase3421,10
TestCase1828,7
TestCase686,28
TestCase843,6
TestCase2843,8
TestCase3683,2
TestCase1441,10
TestCase245,37
TestCase653,32
TestCase2272,10
TestCase2743,10
TestCase66,54
TestCase1706,9
TestCase429,10
TestCase2788,6
TestCase2299,9
TestCase2325,4
TestCase163,49
TestCase1989,7
TestCase3032,7
TestCase2985,10
TestCase1918,10
TestCase2585,10
TestCase840,16
TestCase2692,8
TestCase3265,6
TestCase2448,8
TestCase2677,9
TestCase845,46
TestCase2454,5
TestCase601,34
TestCase2468,2
TestCase2701,6
TestCase3444,4
TestCase2274,2
TestCase1569,2
TestCase19,8
TestCase2966,2
TestCase1380,6
TestCase732,37
TestCase1379,6
TestCase381,9
TestCase1204,7
TestCase668,8
TestCase1847,8
TestCase1165,41
TestCase447,7
TestCase230,42
TestCase1220,6
TestCase2167,6
TestCase336,50
TestCase3341,6
TestCase688,51
TestCase42,9
TestCase1960,3
TestCase1,56
TestCase396,47
TestCase601,7
TestCase449,26
TestCase1836,7
TestCase234,45
TestCase684,17
TestCase2131,4
TestCase3364,9
TestCase231,32
TestCase216,2
TestCase2182,8
TestCase1667,10
TestCase1903,8
TestCase1537,4
TestCase1312,1
TestCase34,1
TestCase1232,3
TestCase175,20
TestCase202,10
TestCase3080,10
TestCase1067,3
TestCase1385,1
TestCase2180,9
TestCase2483,1
TestCase2393,8
TestCase1226,5
TestCase3222,2
TestCase1215,58
TestCase1704,9
TestCase3338,2
TestCase1090,50
TestCase3236,2
TestCase2189,2
TestCase1241,47
TestCase1247,8
TestCase3344,2
TestCase641,1
TestCase943,39
TestCase1369,6
TestCase1112,8
TestCase1264,5
TestCase3635,9
TestCase2036,5
TestCase496,9
TestCase3668,8
TestCase2939,5
TestCase691,7
TestCase31,17
TestCase905,44
TestCase406,8
TestCase1720,10
TestCase2971,9
TestCase2271,1
TestCase304,14
TestCase258,22
TestCase412,5
TestCase2405,8
TestCase522,9
TestCase3107,1
TestCase2236,4
TestCase2633,9
TestCase624,7
TestCase999,2
TestCase2529,6
TestCase1842,8
TestCase2934,9
TestCase28,6
TestCase838,52
TestCase1234,36
TestCase1541,9
TestCase892,60
TestCase832,4
TestCase2453,4
TestCase2949,6
TestCase3594,4
TestCase147,5
TestCase555,3
TestCase2092,1
TestCase122,55
TestCase3701,7
TestCase1620,1
TestCase222,23
TestCase3512,3
TestCase722,7
TestCase3258,6
TestCase1171,22
TestCase3524,9
TestCase2292,2
TestCase3128,4
TestCase3283,7
TestCase3686,1
TestCase1009,5
TestCase164,8
TestCase1101,44
TestCase2754,5
TestCase2674,10
TestCase3044,8
TestCase3001,3
TestCase273,3
TestCase765,51
TestCase2434,3
TestCase1280,5
TestCase1453,8
TestCase2563,2
TestCase1040,9
TestCase1530,10
TestCase3169,8
TestCase94,1
TestCase367,59
TestCase2974,5
TestCase3172,5
TestCase672,35
TestCase3259,5
TestCase2968,8
TestCase3038,8
TestCase1137,6
TestCase718,8
TestCase1043,31
TestCase397,10
TestCase2470,6
TestCase476,5
TestCase774,31
TestCase313,1
TestCase3529,5
TestCase3256,2
TestCase75,4
TestCase3099,10
TestCase2645,8
TestCase3036,5
TestCase2740,3
TestCase3091,7
TestCase2676,1
TestCase2989,8
TestCase2659,1
TestCase3684,6
TestCase569,8
TestCase173,29
TestCase643,4
TestCase1521,4
TestCase216,40
TestCase2022,10
TestCase1334,3
TestCase2238,10
TestCase2356,8
TestCase297,24
TestCase315,46
TestCase350,22
TestCase2635,7
TestCase2480,5
TestCase2641,2
TestCase1714,5
TestCase548,8
TestCase152,2
TestCase398,10
TestCase1036,27
TestCase2790,10
TestCase1544,2
TestCase1289,2
TestCase2010,1
TestCase1070,8
TestCase2193,1
TestCase1513,1
TestCase1044,9
TestCase14,30
TestCase442,19
TestCase1891,10
TestCase3504,9
TestCase323,26
TestCase177,4
TestCase3631,5
TestCase3651,10
TestCase778,4
TestCase1655,10
TestCase729,33
TestCase2354,9
TestCase2844,7
TestCase2672,9
TestCase1017,2
TestCase614,4
TestCase998,59
TestCase3180,3
TestCase1318,8
TestCase1804,4
TestCase43,1
TestCase881,3
TestCase2151,5
TestCase1848,4
TestCase33,1
TestCase3293,2
TestCase3736,5
TestCase1971,8
TestCase2068,10
TestCase1490,8
TestCase747,2
TestCase184,7
TestCase1651,6
TestCase3094,5
TestCase1465,4
TestCase978,16
TestCase1469,9
TestCase59,26
TestCase2312,6
TestCase308,55
TestCase3415,8
TestCase646,2
TestCase162,54
TestCase1996,9
TestCase1100,1
TestCase1524,7
TestCase1194,38
TestCase2580,4
TestCase1354,8
TestCase3697,4
TestCase2761,5
TestCase703,39
TestCase340,23
TestCase64,43
TestCase506,39
TestCase299,9
TestCase3217,5
TestCase1920,3
TestCase3060,4
TestCase3109,3
TestCase599,52
TestCase612,49
TestCase809,3
TestCase2626,5
TestCase902,42
TestCase192,2
TestCase1967,10
TestCase658,47
TestCase3664,9
TestCase542,60
TestCase589,8
TestCase3181,5
TestCase60,7
TestCase3572,8
TestCase2317,8
TestCase543,22
TestCase2403,10
TestCase278,3
TestCase2364,8
TestCase2401,9
TestCase2394,2
TestCase2705,8
TestCase3197,9
TestCase3527,1
TestCase2001,3
TestCase1979,7
TestCase639,8
TestCase1615,10
TestCase3554,6
TestCase991,45
TestCase2884,8
TestCase2762,10
TestCase799,17
TestCase3253,4
TestCase680,2
TestCase861,6
TestCase3435,6
TestCase2775,10
TestCase3693,3
TestCase1127,48
TestCase90,1
TestCase1551,4
TestCase2716,7
TestCase3411,10
TestCase424,32
TestCase3723,9
TestCase518,51
TestCase2608,4
TestCase3495,2
TestCase0,3
TestCase3642,6
TestCase1333,7
TestCase2376,7
TestCase807,12
TestCase1691,7
TestCase533,2
TestCase2280,9
TestCase814,26
TestCase2212,5
TestCase3254,7
TestCase2596,7
TestCase264,48
TestCase3098,1
TestCase376,42
TestCase2321,7
TestCase2484,6
TestCase681,47
TestCase1130,20
TestCase755,8
TestCase2206,5
TestCase3447,10
TestCase506,10
TestCase314,58
TestCase0,55
TestCase1906,6
TestCase67,29
TestCase2243,5
TestCase1344,2
TestCase3342,1
TestCase170,55
TestCase1504,9
TestCase3327,6
TestCase687,4
TestCase20,3
TestCase1077,3
TestCase2522,7
TestCase1827,3
TestCase1506,9
TestCase250,17
TestCase3363,4
TestCase462,29
TestCase2287,1
TestCase1763,4
TestCase1052,43
TestCase753,3
TestCase136,7
TestCase965,27
TestCase3451,10
TestCase671,2
TestCase1372,4
TestCase401,7
TestCase1718,9
TestCase826,51
TestCase2107,1
TestCase1580,1
TestCase2794,7
TestCase1633,8
TestCase2513,6
TestCase1716,9
TestCase985,41
TestCase1814,2
TestCase1244,10
TestCase207,3
TestCase741,3
TestCase764,44
TestCase232,5
TestCase197,40
TestCase895,18
TestCase3384,7
TestCase2322,10
TestCase3346,9
TestCase547,4
TestCase1120,9
TestCase2942,5
TestCase233,9
TestCase1045,10
TestCase1082,23
TestCase3218,7
TestCase2294,8
TestCase2408,3
TestCase1032,32
TestCase152,54
TestCase1594,1
TestCase1723,1
TestCase1737,10
TestCase1136,4
TestCase470,1
TestCase1016,8
TestCase738,8
TestCase2945,8
TestCase21,9
TestCase102,59
TestCase3200,5
TestCase376,5
TestCase1135,37
TestCase3352,9
TestCase2829,10
TestCase2351,10
TestCase866,32
TestCase1614,8
TestCase2264,8
TestCase390,5
TestCase1917,1
TestCase1162,59
TestCase825,15
TestCase853,8
TestCase2441,4
TestCase657,8
TestCase79,2
TestCase3182,1
TestCase1898,4
TestCase2864,9
TestCase2863,5
TestCase1400,7
TestCase1029,10
TestCase1256,10
TestCase186,7
TestCase2524,1
TestCase65,3
TestCase575,2
TestCase814,7
TestCase1146,18
TestCase1419,3
TestCase334,1
TestCase1035,16
TestCase934,34
TestCase249,5
TestCase2269,6
TestCase590,6
TestCase438,4
TestCase207,53
TestCase3059,2
TestCase1478,10
TestCase2965,1
TestCase70,36
TestCase2868,4
TestCase1322,7
TestCase798,7
TestCase2520,8
TestCase978,9
TestCase2095,9
TestCase1224,2
TestCase103,7
TestCase234,5
TestCase1160,58
TestCase7,2
TestCase3034,7
TestCase628,2
TestCase699,34
TestCase2450,4
TestCase181,33
TestCase2977,8
TestCase1163,8
TestCase375,6
TestCase1673,1
TestCase161,36
TestCase975,1
TestCase2842,8
TestCase1621,5
TestCase2134,5
TestCase717,1
TestCase1937,8
TestCase910,1
TestCase3459,1
TestCase1775,3
TestCase2038,1
TestCase414,6
TestCase3466,6
TestCase3308,3
TestCase2153,8
TestCase1519,3
TestCase153,44
TestCase563,11
TestCase1019,8
TestCase2496,2
TestCase649,45
TestCase3090,3
TestCase962,5
TestCase368,9
TestCase2046,2
TestCase2028,2
TestCase2435,1
TestCase167,23
TestCase1292,8
TestCase2929,1
TestCase2011,5
TestCase895,5
TestCase104,11
TestCase1943,9
TestCase3202,9
TestCase2157,9
TestCase727,2
TestCase1127,3
TestCase2937,4
TestCase975,24
TestCase3516,4
TestCase653,6
TestCase124,32
TestCase1021,29
TestCase2680,6
TestCase1515,6
TestCase1976,3
TestCase926,9
TestCase2339,2
TestCase3732,7
TestCase3662,10
TestCase3111,8
TestCase1437,3
TestCase1533,9
TestCase982,2
TestCase2785,1
TestCase260,2
TestCase54,15
TestCase1970,2
TestCase2027,2
TestCase3680,3
TestCase563,8
TestCase247,9
TestCase3106,9
TestCase1885,5
TestCase1081,58
TestCase3429,3
TestCase1571,8
TestCase3513,8
TestCase3039,4
TestCase3557,7
TestCase2479,9
TestCase2602,3
TestCase618,10
TestCase284,3
TestCase180,2
TestCase858,51
TestCase1831,1
TestCase2211,7
TestCase2683,6
TestCase99,53
TestCase3549,8
TestCase588,34
TestCase3610,9
TestCase1750,4
TestCase1672,3
TestCase3677,10
TestCase942,6
TestCase1267,3
TestCase2768,6
TestCase178,52
TestCase1124,9
TestCase1420,4
TestCase815,28
TestCase3064,9
TestCase2828,7
TestCase2556,10
TestCase670,1
TestCase2792,5
TestCase466,35
TestCase1725,2
TestCase2943,9
TestCase198,6
TestCase876,4
TestCase3042,7
TestCase903,3
TestCase171,24
TestCase1128,45
TestCase2469,4
TestCase519,42
TestCase751,27
TestCase1409,3
TestCase2984,8
TestCase266,33
TestCase1301,3
TestCase1475,1
TestCase635,5
TestCase105,34
TestCase2969,1
TestCase1820,1
TestCase188,40
TestCase3148,4
TestCase2467,6
TestCase388,9
TestCase3537,3
TestCase3198,7
TestCase72,42
TestCase1239,2
TestCase1235,46
TestCase101,3
TestCase2194,6
TestCase3275,2
TestCase2383,7
TestCase656,23
TestCase967,58
TestCase456,11
TestCase868,46
TestCase931,10
TestCase2045,10
TestCase932,6
TestCase8,3
TestCase364,44
TestCase3260,10
TestCase993,60
TestCase991,10
TestCase3657,8
TestCase3394,1
TestCase1156,38
TestCase1014,15
TestCase2041,9
TestCase576,31
TestCase91,8
TestCase225,2
TestCase1939,9
TestCase1026,45
TestCase1198,18
TestCase2069,5
TestCase1360,10
TestCase2640,4
TestCase2651,10
TestCase3637,5
TestCase1758,7
TestCase1432,7
TestCase2887,1
TestCase314,9
TestCase328,7
TestCase3494,7
TestCase665,5
TestCase1151,27
TestCase114,8
TestCase254,8
TestCase1338,9
TestCase1927,7
TestCase2978,4
TestCase726,10
TestCase2505,10
TestCase3530,2
TestCase600,8
TestCase2250,3
TestCase343,2
TestCase1773,3
TestCase424,2
TestCase3206,10
TestCase487,21
TestCase720,50
TestCase812,48
TestCase2861,3
TestCase2558,2
TestCase909,6
TestCase1857,8
TestCase3413,2
TestCase944,13
TestCase423,3
TestCase1961,4
TestCase2355,2
TestCase1253,4
TestCase532,29
TestCase676,57
TestCase2544,7
TestCase683,7
TestCase1543,5
TestCase2473,3
TestCase2675,3
TestCase2176,5
TestCase2919,8
TestCase3534,10
TestCase1242,8
TestCase5,20
TestCase819,19
TestCase666,11
TestCase786,5
TestCase813,8
TestCase2363,1
TestCase1189,54
TestCase1063,39
TestCase2765,1
TestCase1311,8
TestCase3123,6
TestCase593,5
TestCase423,35
TestCase296,29
TestCase2253,3
TestCase1899,5
TestCase344,7
TestCase1362,1
TestCase736,10
TestCase610,2
TestCase1319,8
TestCase3262,10
TestCase1517,10
TestCase500,54
TestCase902,9
TestCase3528,4
TestCase983,59
TestCase430,51
TestCase2291,10
TestCase960,2
TestCase690,10
TestCase348,3
TestCase1120,23
TestCase674,58
TestCase476,19
TestCase3280,5
TestCase961,5
TestCase2465,4
TestCase2025,7
TestCase3396,5
TestCase1340,5
TestCase2256,5
TestCase809,43
TestCase1968,10
TestCase339,10
TestCase90,33
TestCase215,10
TestCase3714,6
TestCase1462,4
TestCase1313,7
TestCase265,6
TestCase711,8
TestCase2950,1
TestCase504,25
TestCase505,8
TestCase1451,7
TestCase1050,58
TestCase1345,8
TestCase1755,1
TestCase150,2
TestCase160,45
TestCase514,53
TestCase900,10
TestCase583,30
TestCase3314,3
TestCase3142,1
TestCase529,9
TestCase559,5
TestCase1365,4
TestCase422,23
TestCase3489,1
TestCase647,9
TestCase977,5
TestCase608,51
TestCase1020,6
TestCase574,39
TestCase3379,9
TestCase435,51
TestCase411,17
TestCase2772,6
TestCase398,53
TestCase2112,8
TestCase1265,2
TestCase3453,8
TestCase2207,5
TestCase3387,2
TestCase914,3
TestCase1048,12
TestCase1430,7
TestCase935,33
TestCase2384,6
TestCase3011,4
TestCase940,10
TestCase385,9
TestCase2380,5
TestCase238,5
TestCase109,10
TestCase2553,7
TestCase1766,7
TestCase1889,9
TestCase851,8
TestCase2693,7
TestCase76,7
TestCase428,4
TestCase1751,10
TestCase452,1
TestCase3548,8
TestCase958,9
TestCase1443,6
TestCase1845,10
TestCase680,23
TestCase3156,9
TestCase1840,7
TestCase406,39
TestCase87,3
TestCase2531,4
TestCase2988,5
TestCase17,2
TestCase2053,3
TestCase1305,3
TestCase1948,9
TestCase224,8
TestCase993,2
TestCase773,1
TestCase252,28
TestCase1678,3
TestCase1686,3
TestCase362,28
TestCase764,8
TestCase1435,5
TestCase25,8
TestCase538,4
TestCase702,7
TestCase3311,6
TestCase3389,10
TestCase1119,1
TestCase839,29
TestCase3553,10
TestCase1666,5
TestCase1801,6
TestCase995,7
TestCase1233,54
TestCase2796,6
TestCase597,9
TestCase580,9
TestCase922,1
TestCase256,46
TestCase3340,7
TestCase119,52
TestCase2730,8
TestCase537,10
TestCase820,22
TestCase794,7
TestCase859,45
TestCase1203,23
TestCase2471,5
TestCase1092,10
TestCase1257,10
TestCase1644,6
TestCase3588,6
TestCase1104,21
TestCase2991,3
TestCase306,59
TestCase628,26
TestCase2342,10
TestCase1728,8
TestCase1326,9
TestCase891,40
TestCase701,35
TestCase1117,6
TestCase2124,8
TestCase1113,12
TestCase3359,8
TestCase2600,5
TestCase3009,10
TestCase855,20
TestCase1154,38
TestCase2947,5
TestCase35,2
TestCase1220,47
TestCase434,40
TestCase3255,2
TestCase168,13
TestCase655,13
TestCase3475,1
TestCase145,9
TestCase3580,6
TestCase1094,5
TestCase9,3
TestCase2714,7
TestCase3040,1
TestCase2523,6
TestCase2278,8
TestCase2452,4
TestCase1535,1
TestCase499,7
TestCase2694,8
TestCase3405,5
TestCase616,11
TestCase306,1
TestCase1736,9
TestCase1742,6
TestCase731,7
TestCase644,1
TestCase1886,2
TestCase543,8
TestCase111,45
TestCase1027,3
TestCase1759,1
TestCase831,32
TestCase1416,2
TestCase1013,3
TestCase2374,10
TestCase611,51
TestCase2486,6
TestCase3354,10
TestCase183,12
TestCase1161,4
TestCase3331,2
TestCase332,31
TestCase469,50
TestCase225,49
TestCase1037,6
TestCase609,10
TestCase3577,8
TestCase1275,7
TestCase3208,10
TestCase93,29
TestCase3742,3
TestCase2890,10
TestCase2369,6
TestCase1315,7
TestCase633,1
TestCase855,6
TestCase2202,2
TestCase431,1
TestCase881,47
TestCase3556,6
TestCase1468,7
TestCase396,5
TestCase2368,10
TestCase882,6
TestCase217,39
TestCase41,6
TestCase1427,6
TestCase964,5
TestCase164,31
TestCase97,49
TestCase100,36
TestCase2337,1
TestCase27,41
TestCase2286,7
TestCase936,26
TestCase2609,4
TestCase2296,6
TestCase2391,4
TestCase395,55
TestCase1636,1
TestCase1125,9
TestCase3468,7
TestCase1858,7
TestCase133,48
TestCase3603,2
TestCase2495,5
TestCase2706,8
TestCase797,5
TestCase822,45
TestCase410,60
TestCase437,21
TestCase3245,1
TestCase2639,5
TestCase1310,9
TestCase1387,9
TestCase1826,4
TestCase1145,4
TestCase1122,24
TestCase511,4
TestCase2704,1
TestCase3170,10
TestCase875,38
TestCase440,10
TestCase2462,2
TestCase1185,1
TestCase2749,10
TestCase3004,3
TestCase1528,8
TestCase3381,9
TestCase1861,2
TestCase458,22
TestCase1446,6
TestCase2921,3
TestCase749,7
TestCase3216,10
TestCase1816,1
TestCase17,53
TestCase2931,3
TestCase6,5
TestCase961,43
TestCase524,26
TestCase2305,6
TestCase270,18
TestCase3647,5
TestCase2084,2
TestCase3412,10
TestCase3561,1
TestCase848,36
TestCase1205,52
TestCase860,40
TestCase821,1
TestCase1192,7
TestCase649,1
TestCase566,8
TestCase2876,5
TestCase3573,3
TestCase378,4
TestCase3692,1
TestCase2627,3
TestCase660,32
TestCase241,14
TestCase1370,4
TestCase781,6
TestCase3247,9
TestCase2009,10
TestCase2847,6
TestCase1147,7
TestCase2983,3
TestCase2422,10
TestCase2741,1
TestCase3072,2
TestCase757,40
TestCase1877,3
TestCase1972,10
TestCase1865,3
TestCase947,4
TestCase2346,9
TestCase705,42
TestCase3296,10
TestCase691,58
TestCase419,7
TestCase1031,59
TestCase2891,8
TestCase1474,10
TestCase190,10
TestCase1431,7
TestCase1423,5
TestCase3070,5
TestCase1262,10
TestCase81,15
TestCase2231,10
TestCase49,31
TestCase899,53
TestCase240,3
TestCase1059,6
TestCase2255,5
TestCase2230,6
TestCase1118,10
TestCase617,7
TestCase1209,1
TestCase53,9
TestCase172,32
TestCase3231,10
TestCase2361,6
TestCase532,9
TestCase421,9
TestCase349,7
TestCase3523,8
TestCase681,7
TestCase332,8
TestCase2414,6
TestCase816,7
TestCase71,8
TestCase3525,7
TestCase1092,47
TestCase49,1
TestCase101,39
TestCase607,6
TestCase3295,8
TestCase2859,2
TestCase2430,4
TestCase2592,10
TestCase278,55
TestCase55,6
TestCase255,36
TestCase1303,8
TestCase2160,2
TestCase1711,1
TestCase1887,10
TestCase1952,6
TestCase968,5
TestCase445,5
TestCase227,6
TestCase3350,6
TestCase2284,4
TestCase2458,7
TestCase823,4
TestCase2700,3
TestCase930,60
TestCase3679,3
TestCase1126,10
TestCase1680,3
TestCase115,10
TestCase3522,1
TestCase1373,8
TestCase3641,8
TestCase2657,10
TestCase581,31
TestCase204,43
TestCase297,4
TestCase803,1
TestCase1739,1
TestCase1071,42
TestCase1668,9
TestCase1122,9
TestCase2866,1
TestCase1166,15
TestCase1139,1
TestCase602,1
TestCase2082,4
TestCase1590,5
TestCase222,10
TestCase1715,2
TestCase2135,9
TestCase1316,4
TestCase704,10
TestCase3257,6
TestCase1788,7
TestCase1696,1
TestCase25,20
TestCase1612,1
TestCase868,3
TestCase2175,3
TestCase1169,34
TestCase701,2
TestCase770,4
TestCase2003,7
TestCase393,55
TestCase3115,8
TestCase2114,10
TestCase3540,5
TestCase2249,9
TestCase951,24
TestCase1447,7
TestCase39,4
TestCase525,56
TestCase265,38
TestCase3167,1
TestCase1703,8
TestCase807,9
TestCase2415,3
TestCase2252,6
TestCase778,30
TestCase2540,4
TestCase28,40
TestCase3385,3
TestCase984,3
TestCase1597,6
TestCase1371,6
TestCase263,10
TestCase2437,1
TestCase3150,6
TestCase267,9
TestCase189,15
TestCase555,58
TestCase1179,4
TestCase3482,4
TestCase157,1
TestCase253,2
TestCase30,55
TestCase93,6
TestCase845,2
TestCase397,32
TestCase1564,6
TestCase550,10
TestCase2621,2
TestCase3063,9
TestCase1493,4
TestCase463,9
TestCase735,2
TestCase3426,4
TestCase3105,6
TestCase198,12
TestCase159,14
TestCase2811,9
TestCase767,15
TestCase279,12
TestCase527,28
TestCase1687,10
TestCase2282,2
TestCase1821,7
TestCase2085,9
TestCase286,43
TestCase2178,8
TestCase3053,6
TestCase3632,6
TestCase841,2
TestCase3319,5
TestCase2382,1
TestCase503,5
TestCase3496,7
TestCase775,30
TestCase3601,8
TestCase1021,8
TestCase824,5
TestCase2951,9
TestCase1637,9
TestCase342,5
TestCase3288,7
TestCase1006,5
TestCase1625,8
TestCase2889,10
TestCase2310,1
TestCase693,57
TestCase1418,8
TestCase2731,10
TestCase266,1
TestCase1357,6
TestCase2671,6
TestCase272,60
TestCase1574,6
TestCase1398,6
TestCase630,7
TestCase2071,9
TestCase696,3
TestCase985,9
TestCase3045,10
TestCase859,7
TestCase418,3
TestCase47,9
TestCase2183,10
TestCase630,51
TestCase472,54
TestCase2050,5
TestCase666,8
TestCase3271,5
TestCase2177,5
TestCase1119,20
TestCase1879,10
TestCase69,4
TestCase484,10
TestCase317,25
TestCase1072,9
TestCase3658,3
TestCase2377,7
TestCase888,19
TestCase1145,39
TestCase2042,6
TestCase2311,2
TestCase2313,3
TestCase2117,9
TestCase3618,10
TestCase1077,47
TestCase1582,10
TestCase296,7
TestCase285,10
TestCase1004,18
TestCase1436,4
TestCase570,22
TestCase3597,6
TestCase16,41
TestCase3599,4
TestCase1061,40
TestCase3689,10
TestCase887,30
TestCase387,23
TestCase716,54
TestCase3309,7
TestCase1916,8
TestCase2862,8
