Name,ExecutionTimeInSeconds
TestCase1630,38
TestCase1355,17
TestCase2396,23
TestCase2346,2
TestCase2438,2
TestCase742,12
TestCase1110,9
TestCase2153,13
TestCase317,54
TestCase2298,3
TestCase2146,7
TestCase1053,8
TestCase878,3
TestCase2136,1
TestCase1902,30
TestCase1975,56
TestCase1877,5
TestCase1071,16
TestCase1064,42
TestCase1892,6
TestCase2094,9
TestCase93,59
TestCase1325,5
TestCase1539,40
TestCase660,4
TestCase1532,1
TestCase1428,46
TestCase1718,26
TestCase493,6
TestCase1758,32
TestCase148,57
TestCase213,10
TestCase304,1
TestCase2183,18
TestCase2001,44
TestCase964,8
TestCase2352,2
TestCase1763,8
TestCase2009,30
TestCase793,9
TestCase1729,8
TestCase563,6
TestCase1178,14
TestCase2323,54
TestCase1099,4
TestCase551,44
TestCase769,2
TestCase37,53
TestCase400,48
TestCase620,16
TestCase633,57
TestCase1246,2
TestCase2479,33
TestCase988,36
TestCase2238,26
TestCase853,34
TestCase615,31
TestCase1357,9
TestCase104,6
TestCase1125,9
TestCase181,52
TestCase829,8
TestCase2151,1
TestCase2395,3
TestCase1885,6
TestCase18,1
TestCase1825,1
TestCase1306,14
TestCase843,9
TestCase1046,6
TestCase1320,14
TestCase1475,8
TestCase1318,9
TestCase985,13
TestCase70,34
TestCase278,47
TestCase795,2
TestCase917,22
TestCase622,22
TestCase2140,40
TestCase396,3
TestCase1374,56
TestCase2038,7
TestCase21,10
TestCase194,4
TestCase1582,8
TestCase1579,57
TestCase455,8
TestCase1971,24
TestCase637,17
TestCase814,4
TestCase1295,8
TestCase1723,7
TestCase879,8
TestCase2483,17
TestCase746,7
TestCase2429,58
TestCase2214,2
TestCase453,10
TestCase322,35
TestCase1154,42
TestCase692,6
TestCase817,8
TestCase506,5
TestCase575,24
TestCase1002,30
TestCase244,5
TestCase1697,38
TestCase849,46
TestCase1706,4
TestCase1733,37
TestCase1642,40
TestCase1010,5
TestCase357,53
TestCase1301,19
TestCase901,3
TestCase1467,13
TestCase2469,41
TestCase1484,24
TestCase1499,21
TestCase50,60
TestCase418,19
TestCase348,20
TestCase1417,7
TestCase1940,27
TestCase715,4
TestCase539,1
TestCase800,1
TestCase437,9
TestCase271,11
TestCase2072,27
TestCase1765,32
TestCase1848,40
TestCase1914,1
TestCase234,14
TestCase1754,56
TestCase2202,3
TestCase1987,1
TestCase997,29
TestCase2195,10
TestCase578,24
TestCase1343,2
TestCase1858,3
TestCase1145,21
TestCase1348,30
TestCase768,37
TestCase2124,7
TestCase2384,1
TestCase2389,7
TestCase837,1
TestCase1434,5
TestCase240,9
TestCase1894,29
TestCase1819,10
TestCase1805,6
TestCase1228,7
TestCase169,41
TestCase818,38
TestCase1420,6
TestCase1588,4
TestCase2410,2
TestCase1530,10
TestCase25,31
TestCase1009,51
TestCase1256,8
TestCase1995,5
TestCase2062,21
TestCase908,31
TestCase1075,58
TestCase2218,14
TestCase2091,54
TestCase427,56
TestCase2310,8
TestCase2372,2
TestCase1985,4
TestCase956,7
TestCase296,40
TestCase173,5
TestCase807,3
TestCase1548,22
TestCase1092,49
TestCase1604,10
TestCase1947,43
TestCase206,22
TestCase31,5
TestCase2194,12
TestCase2405,7
TestCase48,6
TestCase1060,30
TestCase1525,30
TestCase1552,8
TestCase120,54
TestCase481,7
TestCase1867,9
TestCase542,10
TestCase2356,30
TestCase1019,48
TestCase667,7
TestCase1230,10
TestCase2150,1
TestCase681,8
TestCase2094,43
TestCase1803,7
TestCase1848,9
TestCase2031,8
TestCase149,9
TestCase1728,1
TestCase320,3
TestCase1968,39
TestCase1205,5
TestCase1330,20
TestCase2348,29
TestCase899,8
TestCase571,7
TestCase910,7
TestCase2171,8
TestCase618,5
TestCase74,6
TestCase2193,38
TestCase2102,19
TestCase580,57
TestCase1188,24
TestCase2396,5
TestCase1668,34
TestCase554,34
TestCase1856,25
TestCase928,2
TestCase711,48
TestCase239,49
TestCase63,11
TestCase2409,6
TestCase2499,15
TestCase849,1
TestCase712,8
TestCase2299,39
TestCase731,6
TestCase272,9
TestCase964,24
TestCase193,6
TestCase111,2
TestCase596,1
TestCase412,16
TestCase1884,14
TestCase1131,8
TestCase1222,30
TestCase211,15
TestCase723,34
TestCase947,22
TestCase2252,2
TestCase71,10
TestCase942,6
TestCase687,23
TestCase2073,7
TestCase575,1
TestCase2497,2
TestCase228,36
TestCase468,35
TestCase647,53
TestCase1386,48
TestCase738,10
TestCase1527,34
TestCase2478,7
TestCase1089,17
TestCase134,9
TestCase905,21
TestCase424,7
TestCase1689,55
TestCase170,41
TestCase1696,49
TestCase178,19
TestCase756,43
TestCase1151,7
TestCase378,44
TestCase968,27
TestCase592,47
TestCase1084,7
TestCase1347,4
TestCase2056,8
TestCase1708,47
TestCase2452,40
TestCase257,1
TestCase242,15
TestCase1078,8
TestCase2405,48
TestCase397,45
TestCase168,8
TestCase1754,9
TestCase1468,22
TestCase2319,39
TestCase1214,8
TestCase1384,8
TestCase1746,7
TestCase1544,6
TestCase1842,2
TestCase1267,3
TestCase609,3
TestCase290,17
TestCase1756,40
TestCase2474,59
TestCase944,24
TestCase1328,4
TestCase2085,9
TestCase1971,8
TestCase698,1
TestCase248,42
TestCase1175,5
TestCase1791,5
TestCase2027,3
TestCase1276,31
TestCase2124,19
TestCase2203,55
TestCase1055,4
TestCase29,5
TestCase1147,44
TestCase1707,46
TestCase96,37
TestCase2250,23
TestCase1245,31
TestCase2101,2
TestCase2227,53
TestCase2353,54
TestCase355,16
TestCase1907,5
TestCase1097,1
TestCase1730,23
TestCase1364,18
TestCase2030,11
TestCase1705,3
TestCase2228,50
TestCase852,2
TestCase1660,38
TestCase958,31
TestCase2192,3
TestCase1702,51
TestCase259,2
TestCase679,1
TestCase1862,10
TestCase1955,8
TestCase2068,13
TestCase898,4
TestCase1761,4
TestCase426,2
TestCase640,6
TestCase783,8
TestCase801,4
TestCase1328,46
TestCase2318,39
TestCase946,10
TestCase1611,23
TestCase2097,9
TestCase517,42
TestCase1486,15
TestCase287,52
TestCase604,3
TestCase2428,4
TestCase858,58
TestCase1160,10
TestCase861,52
TestCase567,9
TestCase2459,18
TestCase1127,60
TestCase2469,10
TestCase1043,6
TestCase882,19
TestCase1509,9
TestCase2223,10
TestCase649,7
TestCase1397,4
TestCase215,3
TestCase1422,11
TestCase1414,4
TestCase1653,33
TestCase1925,1
TestCase348,5
TestCase479,16
TestCase1942,13
TestCase1888,1
TestCase367,59
TestCase1316,9
TestCase2477,58
TestCase1657,33
TestCase1185,5
TestCase1839,46
TestCase1093,2
TestCase1167,53
TestCase645,8
TestCase1081,1
TestCase1465,10
TestCase1642,5
TestCase116,6
TestCase463,41
TestCase2262,28
TestCase1123,21
TestCase743,16
TestCase1180,50
TestCase2421,10
TestCase1199,57
TestCase868,51
TestCase2113,9
TestCase1454,6
TestCase1471,5
TestCase1084,44
TestCase1443,25
TestCase1531,8
TestCase1331,7
TestCase1622,10
TestCase1344,1
TestCase1517,3
TestCase258,9
TestCase1323,5
TestCase1915,28
TestCase1183,2
TestCase207,7
TestCase2309,2
TestCase653,21
TestCase354,2
TestCase1832,7
TestCase1549,20
TestCase2220,6
TestCase1115,55
TestCase1878,6
TestCase297,55
TestCase2495,43
TestCase1233,57
TestCase2465,13
TestCase2022,5
TestCase676,36
TestCase1579,9
TestCase717,1
TestCase816,43
TestCase219,5
TestCase1638,1
TestCase1820,24
TestCase778,8
TestCase1701,60
TestCase1314,3
TestCase1994,46
TestCase507,24
TestCase2163,4
TestCase1397,16
TestCase22,15
TestCase1620,32
TestCase1359,33
TestCase2040,44
TestCase2399,7
TestCase1342,7
TestCase1721,15
TestCase1646,3
TestCase1736,45
TestCase1109,1
TestCase739,1
TestCase592,1
TestCase1493,24
TestCase256,44
TestCase1354,14
TestCase1390,9
TestCase466,6
TestCase667,24
TestCase267,11
TestCase1997,6
TestCase91,45
TestCase892,49
TestCase1423,4
TestCase99,34
TestCase21,53
TestCase268,35
TestCase1501,9
TestCase1879,9
TestCase35,3
TestCase2074,15
TestCase2170,16
TestCase1543,30
TestCase527,44
TestCase502,21
TestCase629,8
TestCase2035,10
TestCase1437,1
TestCase1182,10
TestCase1078,16
TestCase935,8
TestCase1699,31
TestCase1419,7
TestCase285,8
TestCase1153,2
TestCase1840,9
TestCase983,14
TestCase1981,35
TestCase1823,33
TestCase277,1
TestCase980,33
TestCase319,53
TestCase1638,27
TestCase1641,1
TestCase1794,18
TestCase987,27
TestCase1824,4
TestCase163,54
TestCase2464,7
TestCase1333,3
TestCase1056,5
TestCase1597,17
TestCase2232,39
TestCase1988,6
TestCase606,7
TestCase106,10
TestCase1659,1
TestCase1289,6
TestCase776,7
TestCase700,6
TestCase1457,6
TestCase2098,4
TestCase678,3
TestCase1809,52
TestCase2112,56
TestCase2061,34
TestCase421,9
TestCase610,2
TestCase995,6
TestCase24,49
TestCase2263,6
TestCase603,1
TestCase422,5
TestCase2051,16
TestCase239,10
TestCase598,3
TestCase1910,3
TestCase450,8
TestCase1917,2
TestCase1269,7
TestCase1992,7
TestCase1324,5
TestCase2091,5
TestCase1407,8
TestCase1249,8
TestCase546,5
TestCase374,9
TestCase274,40
TestCase254,38
TestCase1567,54
TestCase725,4
TestCase1846,33
TestCase751,9
TestCase2447,9
TestCase1115,10
TestCase246,2
TestCase1003,23
TestCase336,8
TestCase200,50
TestCase1215,49
TestCase2330,1
TestCase51,58
TestCase1104,53
TestCase691,4
TestCase429,8
TestCase2377,1
TestCase1668,10
TestCase665,57
TestCase1874,54
TestCase2472,2
TestCase293,1
TestCase489,3
TestCase894,4
TestCase1157,3
TestCase1382,4
TestCase929,10
TestCase1331,29
TestCase1400,4
TestCase729,7
TestCase456,6
TestCase150,4
TestCase2122,10
TestCase715,30
TestCase1257,31
TestCase1177,37
TestCase1970,45
TestCase586,36
TestCase557,7
TestCase1811,17
TestCase623,9
TestCase1456,54
TestCase1380,35
TestCase826,1
TestCase184,7
TestCase2221,54
TestCase358,5
TestCase552,35
TestCase2174,47
TestCase981,31
TestCase2119,33
TestCase881,23
TestCase352,7
TestCase1112,24
TestCase1612,8
TestCase453,19
TestCase1503,2
TestCase694,9
TestCase1255,5
TestCase2498,42
TestCase461,4
TestCase2024,14
TestCase397,4
TestCase742,7
TestCase422,57
TestCase2412,16
TestCase1393,3
TestCase2156,15
TestCase847,8
TestCase273,42
TestCase75,27
TestCase1509,43
TestCase1479,3
TestCase1667,3
TestCase2441,3
TestCase1111,4
TestCase296,2
TestCase1294,5
TestCase22,1
TestCase485,19
TestCase2112,2
TestCase608,38
TestCase504,32
TestCase676,7
TestCase1403,2
TestCase891,50
TestCase1209,57
TestCase689,10
TestCase957,1
TestCase789,9
TestCase2150,46
TestCase1765,6
TestCase933,46
TestCase976,35
TestCase314,49
TestCase413,44
TestCase2306,16
TestCase731,52
TestCase1699,5
TestCase107,8
TestCase568,44
TestCase2189,3
TestCase850,4
TestCase2419,5
TestCase1329,17
TestCase685,6
TestCase123,2
TestCase647,3
TestCase726,5
TestCase2127,44
TestCase1762,1
TestCase339,58
TestCase1633,6
TestCase1925,49
TestCase1758,5
TestCase1854,4
TestCase112,8
TestCase2370,8
TestCase43,1
TestCase500,9
TestCase1014,42
TestCase991,31
TestCase1851,8
TestCase2490,9
TestCase1451,21
TestCase1702,5
TestCase128,35
TestCase162,48
TestCase249,33
TestCase1289,23
TestCase1212,7
TestCase1119,7
TestCase1414,17
TestCase1260,37
TestCase2496,8
TestCase826,24
TestCase384,7
TestCase2015,19
TestCase241,44
TestCase661,54
TestCase2371,37
TestCase1376,3
TestCase1489,58
TestCase1202,2
TestCase47,16
TestCase2456,5
TestCase1823,2
TestCase579,55
TestCase1388,50
TestCase915,54
TestCase2057,8
TestCase341,6
TestCase827,46
TestCase88,2
TestCase2399,37
TestCase2204,6
TestCase891,3
TestCase1313,39
TestCase1259,1
TestCase1476,5
TestCase1693,51
TestCase1197,41
TestCase1207,28
TestCase607,54
TestCase924,24
TestCase2449,40
TestCase935,15
TestCase652,51
TestCase159,9
TestCase1719,29
TestCase912,13
TestCase2249,28
TestCase1611,6
TestCase444,3
TestCase843,60
TestCase2011,33
TestCase1440,2
TestCase597,36
TestCase1720,17
TestCase476,13
TestCase1582,56
TestCase190,5
TestCase768,8
TestCase1395,57
TestCase1027,54
TestCase544,48
TestCase940,34
TestCase2016,35
TestCase1048,23
TestCase1262,60
TestCase1574,8
TestCase409,1
TestCase1634,8
TestCase1272,38
TestCase203,51
TestCase787,46
TestCase1462,7
TestCase2160,22
TestCase2365,51
TestCase2138,43
TestCase2141,2
TestCase1520,5
TestCase1445,48
TestCase387,59
TestCase1980,10
TestCase1955,43
TestCase2448,10
TestCase2157,28
TestCase904,15
TestCase2313,51
TestCase1812,4
TestCase1063,5
TestCase1826,7
TestCase1870,9
TestCase604,56
TestCase1370,4
TestCase1795,33
TestCase1201,9
TestCase2101,25
TestCase2381,34
TestCase60,39
TestCase2463,4
TestCase74,49
TestCase1968,5
TestCase650,47
TestCase703,52
TestCase373,2
TestCase1890,44
TestCase2145,29
TestCase330,4
TestCase1505,3
TestCase1885,51
TestCase2455,7
TestCase356,5
TestCase1500,2
TestCase1350,19
TestCase737,2
TestCase2308,56
TestCase2264,24
TestCase321,7
TestCase1197,8
TestCase1172,8
TestCase766,6
TestCase2184,20
TestCase669,22
TestCase1950,4
TestCase706,3
TestCase972,7
TestCase531,6
TestCase2272,9
TestCase155,47
TestCase174,18
TestCase2156,4
TestCase2090,8
TestCase581,3
TestCase1592,34
TestCase1177,10
TestCase522,32
TestCase392,48
TestCase2293,60
TestCase2403,35
TestCase2239,2
TestCase1690,51
TestCase2368,3
TestCase1156,57
TestCase937,7
TestCase745,26
TestCase1844,37
TestCase2434,10
TestCase1261,58
TestCase262,5
TestCase2127,1
TestCase529,7
TestCase1673,17
TestCase1749,47
TestCase187,53
TestCase1766,47
TestCase846,3
TestCase617,35
TestCase613,58
TestCase82,2
TestCase205,28
TestCase802,8
TestCase703,3
TestCase380,50
TestCase1186,1
TestCase2117,47
TestCase1827,54
TestCase1608,25
TestCase1587,3
TestCase2005,1
TestCase1032,8
TestCase662,9
TestCase452,5
TestCase247,4
TestCase1458,2
TestCase1670,8
TestCase2202,22
TestCase206,10
TestCase1481,33
TestCase675,8
TestCase499,5
TestCase1369,60
TestCase1987,45
TestCase2265,3
TestCase648,3
TestCase909,6
TestCase1909,8
TestCase410,55
TestCase558,6
TestCase399,46
TestCase832,48
TestCase250,55
TestCase425,23
TestCase284,34
TestCase2326,6
TestCase1654,3
TestCase11,21
TestCase2052,3
TestCase2097,27
TestCase2336,6
TestCase1881,54
TestCase350,5
TestCase1377,44
TestCase2077,2
TestCase1664,34
TestCase1748,20
TestCase1502,9
TestCase164,46
TestCase1041,6
TestCase1946,57
TestCase1402,40
TestCase599,14
TestCase806,27
TestCase2133,2
TestCase2317,4
TestCase476,9
TestCase1404,17
TestCase2243,52
TestCase1938,33
TestCase390,7
TestCase102,42
TestCase455,56
TestCase772,10
TestCase1408,57
TestCase2033,3
TestCase1770,17
TestCase1776,10
TestCase1913,3
TestCase2163,34
TestCase2109,9
TestCase2294,51
TestCase1442,10
TestCase1524,19
TestCase969,9
TestCase2034,10
TestCase1074,16
TestCase538,10
TestCase78,3
TestCase161,34
TestCase44,57
TestCase1459,2
TestCase2180,9
TestCase366,39
TestCase824,52
TestCase16,6
TestCase515,5
TestCase1592,5
TestCase1590,60
TestCase2023,46
TestCase688,7
TestCase1666,7
TestCase1109,57
TestCase364,21
TestCase1599,22
TestCase1050,22
TestCase2171,37
TestCase1700,26
TestCase1772,40
TestCase2427,2
TestCase1991,36
TestCase2075,1
TestCase1525,3
TestCase2042,10
TestCase2174,1
TestCase458,23
TestCase555,41
TestCase809,4
TestCase389,51
TestCase2214,41
TestCase2172,9
TestCase1721,8
TestCase1118,8
TestCase2147,29
TestCase320,21
TestCase1900,2
TestCase957,38
TestCase1504,9
TestCase533,4
TestCase1665,58
TestCase1298,10
TestCase2433,10
TestCase226,14
TestCase1396,40
TestCase130,50
TestCase2079,33
TestCase377,2
TestCase398,5
TestCase661,9
TestCase266,60
TestCase713,8
TestCase1398,29
TestCase416,4
TestCase372,25
TestCase1788,54
TestCase257,29
TestCase80,2
TestCase399,2
TestCase396,13
TestCase1255,32
TestCase884,50
TestCase119,3
TestCase772,22
TestCase35,13
TestCase832,5
TestCase280,5
TestCase630,42
TestCase1497,19
TestCase555,7
TestCase1789,24
TestCase2495,1
TestCase749,44
TestCase1054,5
TestCase2224,6
TestCase293,32
TestCase263,5
TestCase332,28
TestCase945,14
TestCase2381,4
TestCase1206,4
TestCase127,43
TestCase1692,6
TestCase737,49
TestCase1159,6
TestCase877,3
TestCase548,54
TestCase485,5
TestCase2139,2
TestCase1832,35
TestCase1157,13
TestCase545,1
TestCase236,51
TestCase2428,47
TestCase710,57
TestCase1030,23
TestCase1000,7
TestCase1959,46
TestCase888,9
TestCase1406,5
TestCase2315,58
TestCase1557,2
TestCase89,3
TestCase2080,2
TestCase1734,54
TestCase131,42
TestCase70,1
TestCase2392,5
TestCase534,1
TestCase2216,16
TestCase2243,9
TestCase2010,24
TestCase1855,2
TestCase2326,33
TestCase1937,44
TestCase185,10
TestCase1946,5
TestCase269,10
TestCase274,9
TestCase947,7
TestCase1253,38
TestCase969,46
TestCase1782,45
TestCase664,41
TestCase2339,2
TestCase2007,45
TestCase2303,7
TestCase1450,47
TestCase1623,39
TestCase1571,2
TestCase610,35
TestCase844,2
TestCase561,55
TestCase1400,38
TestCase762,2
TestCase1192,30
TestCase886,53
TestCase547,41
TestCase686,10
TestCase951,53
TestCase2498,6
TestCase210,5
TestCase2050,27
TestCase6,22
TestCase1022,3
TestCase815,8
TestCase9,4
TestCase2283,5
TestCase1462,22
TestCase92,10
TestCase1874,5
TestCase2351,38
TestCase417,2
TestCase472,5
TestCase356,13
TestCase1680,31
TestCase492,34
TestCase1096,9
TestCase1640,1
TestCase1508,48
TestCase1026,39
TestCase1095,2
TestCase401,46
TestCase1574,60
TestCase644,6
TestCase2089,50
TestCase906,8
TestCase2223,47
TestCase2004,9
TestCase2332,7
TestCase2304,19
TestCase1174,15
TestCase2394,8
TestCase118,5
TestCase2476,5
TestCase12,3
TestCase57,17
TestCase1356,44
TestCase2042,14
TestCase1133,8
TestCase2420,6
TestCase7,42
TestCase1537,19
TestCase2456,33
TestCase302,6
TestCase1068,2
TestCase214,20
TestCase1011,1
TestCase1494,10
TestCase1119,51
TestCase967,1
TestCase2479,1
TestCase1626,59
TestCase116,38
TestCase934,23
TestCase539,50
TestCase1511,46
TestCase806,4
TestCase1357,43
TestCase171,20
TestCase1931,44
TestCase1534,60
TestCase1009,3
TestCase2120,58
TestCase869,21
TestCase1520,12
TestCase338,12
TestCase335,3
TestCase1018,21
TestCase1381,29
TestCase1452,8
TestCase2113,56
TestCase2365,8
TestCase1785,1
TestCase1368,7
TestCase2300,44
TestCase545,22
TestCase1324,18
TestCase2364,42
TestCase1942,10
TestCase1499,7
TestCase170,3
TestCase1393,11
TestCase489,49
TestCase1246,20
TestCase1296,9
TestCase1012,1
TestCase523,15
TestCase600,1
TestCase1103,56
TestCase1305,60
TestCase1680,2
TestCase1189,59
TestCase540,6
TestCase655,25
TestCase2441,53
TestCase1561,6
TestCase2052,39
TestCase2236,4
TestCase961,51
TestCase2312,6
TestCase381,10
TestCase1798,10
TestCase2342,14
TestCase1936,41
TestCase889,39
TestCase2343,35
TestCase1890,10
TestCase44,1
TestCase893,43
TestCase1789,6
TestCase1918,34
TestCase1553,43
TestCase2157,7
TestCase496,8
TestCase2416,6
TestCase231,4
TestCase1578,9
TestCase1166,33
TestCase1225,34
TestCase805,4
TestCase1277,3
TestCase78,59
TestCase900,26
TestCase2415,37
TestCase965,3
TestCase266,9
TestCase23,55
TestCase840,51
TestCase1277,26
TestCase1781,35
TestCase107,12
TestCase1556,3
TestCase716,5
TestCase17,4
TestCase1651,13
TestCase2320,47
TestCase1801,9
TestCase1140,2
TestCase996,20
TestCase694,41
TestCase1526,7
TestCase1145,2
TestCase2331,1
TestCase2338,34
TestCase404,7
TestCase1923,1
TestCase1310,8
TestCase1643,2
TestCase574,9
TestCase548,10
TestCase1465,29
TestCase614,4
TestCase1029,42
TestCase393,20
TestCase2437,6
TestCase333,16
TestCase115,27
TestCase4,14
TestCase890,13
TestCase29,12
TestCase313,21
TestCase2002,4
TestCase383,11
TestCase1669,31
TestCase363,10
TestCase2457,15
TestCase2282,18
TestCase1650,9
TestCase595,2
TestCase559,9
TestCase1314,42
TestCase1389,39
TestCase1460,4
TestCase508,12
TestCase1249,24
TestCase2270,18
TestCase510,21
TestCase2028,37
TestCase382,5
TestCase177,15
TestCase537,7
TestCase425,8
TestCase1845,52
TestCase1865,7
TestCase1763,59
TestCase2222,5
TestCase258,23
TestCase1965,8
TestCase2378,59
TestCase631,5
TestCase228,7
TestCase1926,21
TestCase175,33
TestCase1742,17
TestCase1759,4
TestCase2421,52
TestCase173,43
TestCase1512,49
TestCase1317,28
TestCase14,6
TestCase405,60
TestCase702,44
TestCase1270,9
TestCase2475,59
TestCase797,51
TestCase1229,22
TestCase1252,24
TestCase305,5
TestCase547,9
TestCase959,2
TestCase886,3
TestCase211,10
TestCase1836,55
TestCase2084,9
TestCase337,2
TestCase2280,60
TestCase491,7
TestCase161,7
TestCase978,11
TestCase1679,2
TestCase408,52
TestCase1977,33
TestCase2267,25
TestCase224,13
TestCase1035,12
TestCase1062,9
TestCase1596,51
TestCase999,10
TestCase693,7
TestCase2159,53
TestCase1838,15
TestCase504,8
TestCase845,9
TestCase1631,3
TestCase1430,31
TestCase1034,12
TestCase2033,28
TestCase1764,56
TestCase2355,15
TestCase753,7
TestCase842,44
TestCase1252,5
TestCase2162,6
TestCase2369,11
TestCase133,9
TestCase1778,3
TestCase1073,28
TestCase1072,10
TestCase1240,9
TestCase83,3
TestCase1048,3
TestCase2155,49
TestCase1918,9
TestCase1529,1
TestCase2121,8
TestCase1447,7
TestCase1072,36
TestCase1564,43
TestCase365,31
TestCase2006,9
TestCase1144,22
TestCase1596,8
TestCase1161,42
TestCase1230,34
TestCase47,8
TestCase716,14
TestCase1589,26
TestCase360,7
TestCase1300,11
TestCase2001,10
TestCase1847,24
TestCase2000,1
TestCase1628,10
TestCase2219,5
TestCase15,5
TestCase1682,30
TestCase2373,39
TestCase962,35
TestCase2129,25
TestCase902,9
TestCase2268,5
TestCase844,18
TestCase332,7
TestCase870,1
TestCase1482,16
TestCase1514,5
TestCase1646,41
TestCase458,6
TestCase36,23
TestCase724,52
TestCase1356,6
TestCase1821,3
TestCase1404,3
TestCase1842,22
TestCase1921,4
TestCase465,4
TestCase81,33
TestCase1896,2
TestCase1986,2
TestCase1416,40
TestCase199,58
TestCase1866,24
TestCase1538,18
TestCase728,9
TestCase875,32
TestCase117,6
TestCase50,2
TestCase129,42
TestCase1293,7
TestCase1020,3
TestCase1382,56
TestCase1813,12
TestCase1506,10
TestCase1143,38
TestCase735,11
TestCase1843,10
TestCase951,3
