Name,ExecutionTimeInSeconds
TestCase4464,22
TestCase4663,46
TestCase2981,12
TestCase4063,59
TestCase4608,23
TestCase4756,50
TestCase2551,31
TestCase2794,17
TestCase1653,59
TestCase4297,48
TestCase4421,19
TestCase4088,32
TestCase615,56
TestCase3587,23
TestCase3530,52
TestCase610,13
TestCase2352,30
TestCase3802,24
TestCase2662,56
TestCase283,25
TestCase1113,30
TestCase674,35
TestCase1501,19
TestCase2427,57
TestCase1546,19
TestCase3092,59
TestCase4006,46
TestCase3031,21
TestCase4019,53
TestCase1222,55
TestCase4127,16
TestCase2562,20
TestCase3077,29
TestCase1182,45
TestCase3543,16
TestCase1458,13
TestCase4870,48
TestCase3391,21
TestCase4366,56
TestCase1963,25
TestCase2508,17
TestCase4820,46
TestCase4234,30
TestCase2318,59
TestCase4916,23
TestCase2107,28
TestCase3171,51
TestCase4353,48
TestCase4895,56
TestCase1178,21
TestCase3778,56
TestCase4513,48
TestCase1889,40
TestCase3900,24
TestCase4779,29
TestCase3836,18
TestCase2503,24
TestCase4220,31
TestCase1279,43
TestCase4339,20
TestCase478,19
TestCase4150,12
TestCase3255,11
TestCase4478,52
TestCase3951,46
TestCase206,12
TestCase1752,37
TestCase119,13
TestCase3161,30
TestCase3634,59
TestCase4367,37
TestCase205,13
TestCase891,39
TestCase4085,55
TestCase2131,59
TestCase3285,37
TestCase2223,50
TestCase2672,53
TestCase2271,35
TestCase661,27
TestCase2292,48
TestCase4384,41
TestCase3128,58
TestCase1164,26
TestCase4457,37
TestCase4542,45
TestCase1027,58
TestCase413,49
TestCase3000,46
TestCase467,13
TestCase62,32
TestCase3524,49
TestCase4114,16
TestCase249,47
TestCase403,27
TestCase3638,21
TestCase3413,21
TestCase2613,23
TestCase3385,15
TestCase490,37
TestCase768,13
TestCase3483,31
TestCase1959,32
TestCase2408,18
TestCase1800,36
TestCase4005,34
TestCase2,33
TestCase3043,20
TestCase1601,22
TestCase1524,41
TestCase4672,60
TestCase278,17
TestCase3268,16
TestCase2313,59
TestCase3165,20
TestCase3732,18
TestCase3466,41
TestCase1583,14
TestCase1915,32
TestCase921,48
TestCase2913,32
TestCase4644,22
TestCase1905,34
TestCase4106,16
TestCase1360,34
TestCase4025,13
TestCase4528,52
TestCase1116,17
TestCase3090,59
TestCase3480,56
TestCase2212,41
TestCase3664,37
TestCase4971,27
TestCase3226,42
TestCase4438,34
TestCase3622,18
TestCase265,21
TestCase3946,49
TestCase4613,55
TestCase1579,44
TestCase1100,40
TestCase4802,14
TestCase1538,36
TestCase2384,57
TestCase660,20
TestCase601,41
TestCase2955,34
TestCase3347,58
TestCase3843,23
TestCase2835,26
TestCase4279,54
TestCase4781,29
TestCase1673,46
TestCase666,33
TestCase2298,49
TestCase2737,46
TestCase3845,11
TestCase3477,28
TestCase3536,30
TestCase3111,21
TestCase2802,53
TestCase3117,59
TestCase1117,45
TestCase1808,12
TestCase510,43
TestCase4446,42
TestCase937,17
TestCase1573,52
TestCase4818,34
TestCase912,50
TestCase2722,45
TestCase1369,53
TestCase712,50
TestCase2293,29
TestCase3408,53
TestCase1756,32
TestCase3967,35
TestCase3300,18
TestCase142,35
TestCase2902,28
TestCase1938,38
TestCase4700,54
TestCase3103,12
TestCase2689,11
TestCase673,40
TestCase1863,47
TestCase1388,47
TestCase3676,13
TestCase3625,22
TestCase4972,22
TestCase716,18
TestCase2168,30
TestCase2544,44
TestCase4614,49
TestCase312,42
TestCase3297,50
TestCase526,14
TestCase3912,44
TestCase1077,18
TestCase902,23
TestCase4646,12
TestCase2288,41
TestCase1456,52
TestCase55,13
TestCase308,57
TestCase4564,11
TestCase329,28
TestCase4890,14
TestCase2746,38
TestCase3020,59
TestCase3665,56
TestCase2126,49
TestCase4182,51
TestCase116,47
TestCase3816,51
TestCase408,26
TestCase4729,24
TestCase886,24
TestCase4943,21
TestCase1274,12
TestCase2412,13
TestCase735,30
TestCase4485,37
TestCase659,19
TestCase3818,26
TestCase1854,34
TestCase1860,44
TestCase2990,55
TestCase4777,15
TestCase994,22
TestCase702,55
TestCase2134,43
TestCase427,30
TestCase2904,21
TestCase1427,37
TestCase38,38
TestCase2093,50
TestCase4959,27
TestCase1680,29
TestCase2541,37
TestCase4517,32
TestCase2312,21
TestCase1661,16
TestCase4453,43
TestCase2031,39
TestCase803,60
TestCase3544,17
TestCase2734,54
TestCase1259,26
TestCase4704,37
TestCase4560,53
TestCase1284,53
TestCase3654,57
TestCase380,30
TestCase2851,39
TestCase4177,30
TestCase1600,42
TestCase202,42
TestCase654,38
TestCase3023,13
TestCase3246,12
TestCase3469,38
TestCase2217,49
TestCase2940,43
TestCase503,40
TestCase4752,27
TestCase983,43
TestCase3539,30
TestCase4340,37
TestCase48,14
TestCase3723,27
TestCase532,32
TestCase1010,20
TestCase3384,58
TestCase2578,37
TestCase4693,54
TestCase1051,21
TestCase4666,33
TestCase2733,34
TestCase1002,51
TestCase1626,52
TestCase2434,19
TestCase715,18
TestCase2344,52
TestCase73,40
TestCase645,43
TestCase3454,44
TestCase339,45
TestCase327,55
TestCase1309,49
TestCase3214,34
TestCase1396,25
TestCase442,48
TestCase3997,24
TestCase4519,58
TestCase1843,51
TestCase578,21
TestCase4968,39
TestCase3939,23
TestCase4017,19
TestCase1376,31
TestCase3329,17
TestCase4447,32
TestCase3377,19
TestCase69,46
TestCase4299,41
TestCase3079,50
TestCase1263,25
TestCase1939,59
TestCase19,18
TestCase1857,57
TestCase2693,20
TestCase1299,28
TestCase1866,31
TestCase1542,45
TestCase318,28
TestCase26,58
TestCase1561,23
TestCase4981,36
TestCase2702,47
TestCase2009,41
TestCase4396,27
TestCase3414,54
TestCase2166,46
TestCase4751,43
TestCase1908,22
TestCase2795,29
TestCase652,44
TestCase1317,40
TestCase4436,51
TestCase1296,59
TestCase4218,17
TestCase1232,51
TestCase1153,36
TestCase2418,37
TestCase2138,17
TestCase4098,38
TestCase1438,48
TestCase2856,53
TestCase348,42
TestCase1541,25
TestCase4501,15
TestCase2729,55
TestCase2724,21
TestCase2387,29
TestCase1019,42
TestCase1254,20
TestCase2513,52
TestCase2461,31
TestCase4244,13
TestCase1264,48
TestCase3512,24
TestCase2122,22
TestCase4902,45
TestCase4529,40
TestCase1492,17
TestCase2530,30
TestCase4609,42
TestCase4790,11
TestCase4634,31
TestCase1218,33
TestCase3085,45
TestCase3555,45
TestCase4828,21
TestCase3455,30
TestCase1799,49
TestCase4180,32
TestCase3721,60
TestCase1489,53
TestCase3044,22
TestCase1079,22
TestCase1515,28
TestCase1138,54
TestCase185,57
TestCase1287,44
TestCase272,40
TestCase3842,26
TestCase662,13
TestCase4703,37
TestCase1928,12
TestCase1407,24
TestCase1506,13
TestCase2970,56
TestCase207,20
TestCase2945,54
TestCase1570,37
TestCase873,50
TestCase3185,29
TestCase4317,41
TestCase780,31
TestCase1175,27
TestCase4431,36
TestCase3506,47
TestCase4565,16
TestCase3503,20
TestCase3590,22
TestCase1886,37
TestCase4108,20
TestCase1517,34
TestCase939,14
TestCase2845,36
TestCase4796,17
TestCase1233,20
TestCase1743,30
TestCase924,16
TestCase1305,23
TestCase2634,37
TestCase1976,24
TestCase4,19
TestCase3750,30
TestCase1426,22
TestCase3313,54
TestCase3390,57
TestCase2813,36
TestCase3556,52
TestCase3624,40
TestCase1500,43
TestCase4813,22
TestCase3667,26
TestCase2329,37
TestCase4442,12
TestCase1186,40
TestCase269,26
TestCase508,11
TestCase1993,56
TestCase2728,53
TestCase135,60
TestCase2330,59
TestCase1991,22
TestCase1037,40
TestCase3988,20
TestCase4018,53
TestCase3798,53
TestCase829,40
TestCase2193,15
TestCase1728,40
TestCase2343,16
TestCase1049,44
TestCase203,46
TestCase3381,22
TestCase741,17
TestCase738,52
TestCase2017,11
TestCase367,12
TestCase3248,43
TestCase1747,33
TestCase2805,33
TestCase2224,56
TestCase2284,48
TestCase3529,40
TestCase772,31
TestCase1813,54
TestCase4374,55
TestCase2899,43
TestCase4935,33
TestCase4952,53
TestCase4977,21
TestCase1982,44
TestCase3229,25
TestCase4544,27
TestCase2205,50
TestCase3687,39
TestCase2736,11
TestCase837,30
TestCase2619,23
TestCase1540,20
TestCase1490,36
TestCase2218,40
TestCase2759,16
TestCase235,41
TestCase63,55
TestCase2264,51
TestCase1013,13
TestCase391,56
TestCase1060,40
TestCase4862,58
TestCase3412,20
TestCase2279,21
TestCase1421,13
TestCase3603,24
TestCase4856,36
TestCase350,40
TestCase2190,14
TestCase2602,24
TestCase3311,27
TestCase713,34
TestCase2211,19
TestCase2154,29
TestCase1377,40
TestCase34,60
TestCase749,35
TestCase1103,60
TestCase3570,56
TestCase3736,31
TestCase3770,15
TestCase1413,15
TestCase1439,33
TestCase4255,54
TestCase2237,33
TestCase3281,60
TestCase3965,17
TestCase2243,23
TestCase2885,53
TestCase617,13
TestCase1839,22
TestCase1216,59
TestCase2403,51
TestCase874,58
TestCase1936,52
TestCase1732,54
TestCase3963,50
TestCase3631,55
TestCase1127,49
TestCase4584,22
TestCase1076,54
TestCase3601,38
TestCase2369,23
TestCase3604,58
TestCase879,35
TestCase2069,30
TestCase3733,12
TestCase337,18
TestCase300,40
TestCase3464,53
TestCase4508,56
TestCase894,17
TestCase3874,50
TestCase710,38
TestCase1172,15
TestCase1417,42
TestCase3755,52
TestCase4974,22
TestCase790,14
TestCase4894,38
TestCase4074,28
TestCase501,55
TestCase3999,14
TestCase2053,19
TestCase3743,44
TestCase1168,55
TestCase1827,46
TestCase156,53
TestCase692,25
TestCase4003,33
TestCase985,55
TestCase4215,20
TestCase45,45
TestCase1899,27
TestCase2585,19
TestCase352,36
TestCase544,34
TestCase1711,31
TestCase1404,26
TestCase568,18
TestCase1932,40
TestCase177,54
TestCase3876,48
TestCase4865,21
TestCase4759,46
TestCase2849,56
TestCase1486,24
TestCase1997,35
TestCase4412,49
TestCase1387,52
TestCase3154,42
TestCase1925,22
TestCase430,57
TestCase2625,35
TestCase443,26
TestCase4596,11
TestCase1754,60
TestCase2983,33
TestCase2014,43
TestCase705,17
TestCase4291,20
TestCase3534,25
TestCase517,15
TestCase3753,47
TestCase267,60
TestCase4389,44
TestCase4194,32
TestCase2453,56
TestCase4867,57
TestCase4958,34
TestCase870,41
TestCase2933,49
TestCase576,47
TestCase1697,20
TestCase1237,50
TestCase1730,58
TestCase3263,22
TestCase2753,47
TestCase3832,48
TestCase3704,48
TestCase2478,32
TestCase194,27
TestCase3819,24
TestCase1294,38
TestCase1556,35
TestCase4243,26
TestCase1749,34
TestCase2078,44
TestCase2322,43
TestCase3445,11
TestCase1893,19
TestCase1190,23
TestCase1385,43
TestCase1310,38
TestCase3893,57
TestCase1067,51
TestCase514,30
TestCase93,24
TestCase4649,46
TestCase3441,59
TestCase4839,39
TestCase1551,21
TestCase4249,44
TestCase1275,32
TestCase3759,38
TestCase4224,12
TestCase3451,54
TestCase1644,34
TestCase4844,21
TestCase3532,41
TestCase1379,45
TestCase1748,46
TestCase2150,58
TestCase2443,41
TestCase699,17
TestCase1229,39
TestCase4007,25
TestCase4883,39
TestCase424,15
TestCase3352,44
TestCase2194,34
TestCase3616,46
TestCase1521,27
TestCase4536,14
TestCase3276,57
TestCase2951,18
TestCase4909,50
TestCase2246,37
TestCase2214,35
TestCase2257,31
TestCase3273,20
TestCase4380,24
TestCase1405,28
TestCase4242,35
TestCase81,43
TestCase1940,33
TestCase2105,18
TestCase3943,56
TestCase977,13
TestCase1272,25
TestCase1408,16
TestCase446,19
TestCase491,37
TestCase141,38
TestCase1289,49
TestCase580,36
TestCase581,45
TestCase2037,36
TestCase4392,16
TestCase486,16
TestCase4578,60
TestCase4237,22
TestCase1149,56
TestCase1366,55
TestCase2549,28
TestCase2395,50
TestCase4070,18
TestCase1447,38
TestCase1327,21
TestCase2236,57
TestCase1443,42
TestCase4257,20
TestCase4887,11
TestCase276,48
TestCase2681,16
TestCase4008,52
TestCase2464,38
TestCase3241,23
TestCase1230,32
TestCase4059,55
TestCase3260,60
TestCase2934,45
TestCase4690,52
TestCase3397,26
TestCase1971,43
TestCase841,46
TestCase1598,50
TestCase1104,58
TestCase1046,56
TestCase1814,19
TestCase1147,15
TestCase4045,24
TestCase2777,42
TestCase774,51
TestCase3126,20
TestCase1195,28
TestCase1276,16
TestCase2296,45
TestCase4246,52
TestCase918,27
TestCase897,40
TestCase2314,17
TestCase3872,20
TestCase3735,45
TestCase1575,40
TestCase290,32
TestCase3589,20
TestCase4645,56
TestCase4871,59
TestCase3027,44
TestCase4568,15
TestCase2560,46
TestCase4419,44
TestCase4079,58
TestCase1988,12
TestCase3169,28
TestCase497,16
TestCase3210,31
TestCase3271,56
TestCase2648,12
TestCase4505,45
TestCase2896,60
TestCase1733,55
TestCase1686,44
TestCase2111,18
TestCase463,47
TestCase1378,46
TestCase3010,51
TestCase3934,20
TestCase3354,46
TestCase3968,30
TestCase900,57
TestCase1086,40
TestCase1679,32
TestCase4035,42
TestCase137,38
TestCase2915,60
TestCase4926,52
TestCase3640,12
TestCase4211,57
TestCase4435,42
TestCase4254,50
TestCase3318,24
TestCase734,60
TestCase3730,57
TestCase2892,43
TestCase1440,55
TestCase1267,27
TestCase3749,31
TestCase1332,57
TestCase4451,32
TestCase643,44
TestCase1240,13
TestCase131,27
TestCase3688,44
TestCase4930,53
TestCase989,34
TestCase3324,15
TestCase4837,11
TestCase2842,48
TestCase4403,32
TestCase820,18
TestCase4995,49
TestCase632,58
TestCase3598,55
TestCase75,15
TestCase4364,18
TestCase3338,26
TestCase899,18
TestCase3127,55
TestCase4102,30
TestCase178,48
TestCase1559,31
TestCase4196,21
TestCase1613,57
TestCase4598,30
TestCase3418,59
TestCase1770,34
TestCase1554,13
TestCase4479,25
TestCase2139,53
TestCase152,55
TestCase3320,45
TestCase892,27
TestCase647,44
TestCase4602,43
TestCase118,50
TestCase3626,33
TestCase2692,30
TestCase876,26
TestCase3118,45
TestCase675,50
TestCase3425,28
TestCase356,23
TestCase2046,45
TestCase2108,37
TestCase4151,52
TestCase392,49
TestCase2640,26
TestCase4037,39
TestCase596,53
TestCase1837,49
TestCase3648,52
TestCase1269,16
TestCase4323,48
TestCase795,20
TestCase279,35
TestCase1173,23
TestCase2595,34
TestCase4089,17
TestCase4395,26
TestCase4919,45
TestCase4643,42
TestCase779,33
TestCase4332,49
TestCase860,21
TestCase3764,29
TestCase4463,25
TestCase3922,60
TestCase3217,11
TestCase30,57
TestCase1283,45
TestCase909,28
TestCase4209,12
TestCase2407,55
TestCase2927,52
TestCase3002,23
TestCase2612,48
TestCase2862,29
TestCase2621,33
TestCase3792,24
TestCase2175,39
TestCase4256,24
TestCase4882,22
TestCase3143,47
TestCase83,53
TestCase986,44
TestCase3583,19
TestCase4162,40
TestCase4430,49
TestCase559,50
TestCase1841,57
TestCase1322,45
TestCase2808,51
TestCase3157,35
TestCase4091,45
TestCase3361,52
TestCase4553,24
TestCase2891,46
TestCase2142,14
TestCase2711,37
TestCase2268,31
TestCase282,51
TestCase379,20
TestCase2766,14
TestCase3125,19
TestCase4394,20
TestCase530,13
TestCase1937,11
TestCase465,58
TestCase2779,28
TestCase1954,58
TestCase4670,48
TestCase2993,12
TestCase230,24
TestCase4849,50
TestCase171,19
TestCase653,57
TestCase3718,17
TestCase2998,42
TestCase2033,45
TestCase2008,44
TestCase1023,12
TestCase1560,28
TestCase4176,53
TestCase2259,23
TestCase3937,45
TestCase4699,26
TestCase2331,18
TestCase4401,16
TestCase4914,32
TestCase1031,22
TestCase4810,14
TestCase4833,45
TestCase3930,40
TestCase195,25
TestCase2366,51
TestCase3738,48
TestCase225,41
TestCase1727,35
TestCase3757,29
TestCase3737,35
TestCase1208,42
TestCase3336,55
TestCase721,34
TestCase2049,33
TestCase1569,40
TestCase1865,56
TestCase2334,33
TestCase4950,58
TestCase4072,15
TestCase1811,54
TestCase3033,49
TestCase1641,36
TestCase1334,33
TestCase688,22
TestCase2209,14
TestCase4988,50
TestCase978,20
TestCase4065,45
TestCase4226,39
TestCase2752,22
TestCase942,14
TestCase1595,56
TestCase1946,55
TestCase4458,35
TestCase1721,52
TestCase2676,57
TestCase828,29
TestCase82,52
TestCase4077,20
TestCase2157,27
TestCase1223,27
TestCase2251,49
TestCase547,46
TestCase3531,39
TestCase798,48
TestCase4576,27
TestCase2460,46
TestCase4337,45
TestCase908,26
TestCase1400,58
TestCase4125,60
TestCase1535,20
TestCase191,23
TestCase1634,49
TestCase3295,39
TestCase2372,20
TestCase4110,38
TestCase2010,29
TestCase2684,28
TestCase2688,28
TestCase528,46
TestCase4183,44
TestCase1851,60
TestCase3403,21
TestCase2850,47
TestCase1202,16
TestCase3057,46
TestCase3299,34
TestCase4658,17
TestCase2200,55
TestCase4612,28
TestCase2816,25
TestCase641,33
TestCase2573,36
TestCase1512,46
TestCase4675,18
TestCase2999,50
TestCase1651,59
TestCase285,49
TestCase3442,15
TestCase871,54
TestCase1558,19
TestCase1676,50
TestCase2374,40
TestCase3639,55
TestCase4042,21
TestCase1618,14
TestCase996,16
TestCase469,47
TestCase928,49
TestCase328,36
TestCase4784,19
TestCase1828,31
TestCase1786,38
TestCase679,30
TestCase797,15
TestCase3148,45
TestCase693,60
TestCase1670,60
TestCase2929,15
TestCase2879,51
TestCase4103,52
TestCase140,60
TestCase277,54
TestCase2576,32
TestCase3923,38
TestCase3208,26
TestCase2365,59
TestCase4941,19
TestCase1942,22
TestCase1862,41
TestCase2739,58
TestCase2930,35
TestCase2164,32
TestCase2536,18
TestCase2660,44
TestCase4885,48
TestCase686,30
TestCase3279,53
TestCase1966,35
TestCase4047,11
TestCase2671,14
TestCase288,22
TestCase2446,58
TestCase1214,21
TestCase4335,48
TestCase2080,59
TestCase658,52
TestCase1096,45
TestCase1032,56
TestCase753,32
TestCase2969,18
TestCase1714,38
TestCase4408,56
TestCase3001,43
TestCase4892,23
TestCase611,23
TestCase3830,56
TestCase2404,44
TestCase295,38
TestCase3861,53
TestCase479,34
TestCase1297,37
TestCase2363,19
TestCase4268,59
TestCase3908,13
TestCase3644,30
TestCase1758,36
TestCase3116,56
TestCase3258,51
TestCase3823,36
TestCase574,38
TestCase3129,14
TestCase2185,46
TestCase2228,11
TestCase2119,43
TestCase1350,27
TestCase80,41
TestCase35,14
TestCase3098,47
TestCase3511,41
TestCase4164,11
TestCase4786,14
TestCase3761,53
TestCase2065,33
TestCase3388,46
TestCase2345,53
TestCase3209,60
TestCase3218,19
TestCase3564,50
TestCase3643,58
TestCase1576,44
TestCase2716,22
TestCase3212,53
TestCase1716,18
TestCase1764,37
TestCase4315,18
TestCase2006,40
TestCase1774,23
TestCase1252,58
TestCase1693,16
TestCase2793,39
TestCase1751,43
TestCase4131,41
TestCase2894,22
TestCase832,16
TestCase3883,45
TestCase2488,16
TestCase2141,43
TestCase2881,42
TestCase1804,49
TestCase1533,43
TestCase4409,57
TestCase3082,25
TestCase3502,54
TestCase3060,29
TestCase4993,53
TestCase3701,14
TestCase2834,19
TestCase3526,51
TestCase2038,37
TestCase3929,22
TestCase1260,52
TestCase1669,12
TestCase3801,56
TestCase2153,14
TestCase963,42
TestCase2149,52
TestCase731,26
TestCase3606,48
TestCase3265,28
TestCase823,46
TestCase481,53
TestCase3181,38
TestCase1452,36
TestCase500,58
TestCase2610,19
TestCase2628,12
TestCase3966,48
TestCase173,44
TestCase3172,55
TestCase3575,58
TestCase3064,29
TestCase806,34
TestCase4346,51
TestCase3370,39
TestCase4500,18
TestCase3174,22
TestCase725,43
TestCase1016,31
TestCase2448,16
TestCase151,36
TestCase3261,47
TestCase1904,29
TestCase4764,27
TestCase4600,30
TestCase502,51
TestCase787,58
TestCase4053,17
TestCase1891,20
TestCase1760,47
TestCase1414,45
TestCase3914,17
TestCase3993,16
TestCase635,36
TestCase2754,52
TestCase4488,47
TestCase4212,15
TestCase1315,43
TestCase3717,45
TestCase1870,35
TestCase4611,45
TestCase2420,14
TestCase1467,26
TestCase3470,46
TestCase2713,29
TestCase794,17
TestCase805,39
TestCase1628,47
TestCase2629,18
TestCase4136,53
TestCase3588,18
TestCase1461,44
TestCase3240,13
TestCase303,29
TestCase4719,31
TestCase708,18
TestCase1325,25
TestCase273,22
TestCase3705,58
TestCase3945,45
TestCase4636,13
TestCase3305,11
TestCase3431,11
TestCase262,25
TestCase758,60
TestCase2622,51
TestCase895,42
TestCase799,23
TestCase4708,32
TestCase4087,31
TestCase2844,47
TestCase2057,39
TestCase3029,19
TestCase1953,24
TestCase493,18
TestCase4149,46
TestCase2567,23
TestCase3696,40
TestCase4370,30
TestCase1817,58
TestCase3860,31
TestCase763,60
TestCase1470,31
TestCase512,26
TestCase4236,53
TestCase365,58
TestCase4709,17
TestCase945,22
TestCase4039,17
TestCase4535,24
TestCase2819,47
TestCase4061,20
TestCase4345,19
TestCase7,16
TestCase676,52
TestCase2354,56
TestCase1625,29
TestCase4310,40
TestCase4278,38
TestCase2173,23
TestCase2776,34
TestCase2095,44
TestCase4778,44
TestCase4168,21
TestCase1910,57
TestCase616,20
TestCase3465,24
TestCase3903,31
TestCase4956,16
TestCase1665,58
TestCase2451,41
TestCase407,14
TestCase4979,14
TestCase2089,22
TestCase2324,11
TestCase4937,54
TestCase1722,13
TestCase4281,13
TestCase1430,54
TestCase121,25
TestCase1978,11
TestCase2603,48
TestCase2394,30
TestCase3234,26
TestCase4349,19
TestCase3719,56
TestCase3898,32
TestCase3139,53
TestCase1739,13
TestCase1075,14
TestCase1842,56
TestCase504,39
TestCase2371,30
TestCase4487,53
TestCase1419,11
TestCase349,18
TestCase4723,59
TestCase1320,50
TestCase925,57
TestCase672,55
TestCase1707,31
TestCase4954,23
TestCase3430,53
TestCase3751,46
TestCase477,42
TestCase2579,22
TestCase4445,53
TestCase4582,26
TestCase3888,47
TestCase2965,24
TestCase4361,29
TestCase3047,59
TestCase2872,48
TestCase3658,46
TestCase1063,30
TestCase4185,54
TestCase1029,44
TestCase833,58
TestCase1129,57
TestCase2195,51
TestCase2809,60
TestCase4621,21
TestCase2081,35
TestCase1534,33
TestCase2747,13
TestCase3713,30
TestCase3479,49
TestCase4944,28
TestCase1395,12
TestCase2176,48
TestCase3690,17
TestCase1603,31
TestCase1308,21
TestCase597,17
TestCase2594,39
TestCase4721,59
TestCase1611,34
TestCase4736,60
TestCase1437,31
TestCase3884,31
TestCase3725,47
TestCase3956,46
TestCase2654,34
TestCase3334,27
TestCase1349,27
TestCase1410,35
TestCase2079,38
TestCase1347,44
TestCase572,27
TestCase2601,30
TestCase431,11
TestCase4465,38
TestCase2338,30
TestCase3462,28
TestCase1606,32
TestCase3433,47
TestCase1161,50
TestCase25,38
TestCase684,60
TestCase3646,51
TestCase2114,44
TestCase3541,59
TestCase4165,50
TestCase2510,24
TestCase846,53
TestCase4029,36
TestCase1133,53
TestCase3933,21
TestCase3227,35
TestCase196,29
TestCase1040,43
TestCase1217,32
TestCase2995,55
TestCase1510,28
TestCase584,44
TestCase3283,26
TestCase2267,48
TestCase3821,59
TestCase4731,29
TestCase4450,30
TestCase3207,20
TestCase4595,15
TestCase3256,46
TestCase3710,26
TestCase2120,55
TestCase4347,48
TestCase1696,34
TestCase2184,20
TestCase1566,20
TestCase4803,29
TestCase402,12
TestCase2817,15
TestCase4543,23
TestCase2210,12
TestCase1158,24
TestCase764,49
TestCase951,36
TestCase729,30
TestCase2235,47
TestCase3822,26
TestCase4788,14
TestCase3312,24
TestCase2005,22
TestCase3987,21
TestCase2652,43
TestCase3422,49
TestCase2874,43
TestCase3387,22
TestCase3768,26
TestCase2346,30
TestCase4294,36
TestCase1200,35
TestCase4147,25
TestCase3141,18
TestCase2732,15
TestCase3784,57
TestCase306,56
TestCase4302,22
TestCase2593,53
TestCase1700,55
TestCase1210,29
TestCase150,54
TestCase4030,60
TestCase1034,57
TestCase880,58
TestCase3070,54
TestCase323,14
TestCase2052,33
TestCase4483,44
TestCase3932,26
TestCase1053,36
TestCase3053,44
TestCase4760,33
TestCase1849,44
