Name,ExecutionTimeInSeconds
TestCase646,7
TestCase14,34
TestCase1010,10
TestCase1627,48
TestCase586,46
TestCase1862,1
TestCase122,2
TestCase2308,6
TestCase1540,36
TestCase2223,8
TestCase2145,1
TestCase2475,10
TestCase1908,10
TestCase2289,60
TestCase388,2
TestCase686,13
TestCase1704,50
TestCase529,43
TestCase2326,9
TestCase2361,4
TestCase985,3
TestCase2292,4
TestCase2130,42
TestCase64,3
TestCase1898,12
TestCase240,2
TestCase1812,10
TestCase365,10
TestCase1721,7
TestCase401,32
TestCase1087,29
TestCase483,26
TestCase1145,42
TestCase988,50
TestCase1147,32
TestCase289,2
TestCase1088,1
TestCase820,8
TestCase1881,5
TestCase257,6
TestCase1545,2
TestCase302,38
TestCase2402,2
TestCase1683,7
TestCase1868,25
TestCase1241,49
TestCase180,17
TestCase42,55
TestCase565,47
TestCase1498,49
TestCase1070,46
TestCase1675,41
TestCase1098,26
TestCase346,22
TestCase737,40
TestCase1738,20
TestCase1575,10
TestCase2495,1
TestCase1014,21
TestCase1501,1
TestCase2080,7
TestCase402,51
TestCase2280,5
TestCase1730,23
TestCase621,9
TestCase2160,8
TestCase2258,49
TestCase2453,8
TestCase1654,10
TestCase657,25
TestCase1270,52
TestCase26,10
TestCase467,48
TestCase2053,8
TestCase1229,26
TestCase358,57
TestCase1413,7
TestCase2434,6
TestCase1815,1
TestCase593,43
TestCase2240,8
TestCase2252,56
TestCase1880,3
TestCase51,53
TestCase2438,6
TestCase2113,5
TestCase1118,2
TestCase130,2
TestCase1257,3
TestCase1833,12
TestCase72,4
TestCase1418,39
TestCase1168,12
TestCase2465,3
TestCase1366,37
TestCase12,50
TestCase1819,45
TestCase898,7
TestCase2452,2
TestCase2053,25
TestCase324,2
TestCase2174,13
TestCase2421,1
TestCase1484,47
TestCase867,29
TestCase729,10
TestCase210,10
TestCase1705,1
TestCase61,46
TestCase696,36
TestCase1699,42
TestCase401,6
TestCase1120,12
TestCase830,1
TestCase533,4
TestCase1014,6
TestCase1121,26
TestCase2207,5
TestCase463,1
TestCase1222,7
TestCase1465,10
TestCase2439,17
TestCase1887,3
TestCase449,7
TestCase1959,1
TestCase1744,1
TestCase1489,33
TestCase37,33
TestCase1140,5
TestCase1540,4
TestCase1945,8
TestCase2408,5
TestCase2295,9
TestCase2468,54
TestCase2128,46
TestCase2296,8
TestCase1614,55
TestCase1737,39
TestCase304,42
TestCase521,5
TestCase2486,54
TestCase628,17
TestCase1703,42
TestCase459,10
TestCase481,56
TestCase1320,4
TestCase2164,10
TestCase645,1
TestCase1197,3
TestCase1701,43
TestCase2164,35
TestCase387,9
TestCase422,7
TestCase688,11
TestCase1146,43
TestCase744,10
TestCase69,26
TestCase833,37
TestCase701,1
TestCase861,14
TestCase1189,50
TestCase1409,41
TestCase1940,55
TestCase336,22
TestCase593,4
TestCase1857,54
TestCase881,9
TestCase1621,44
TestCase2077,33
TestCase371,36
TestCase452,27
TestCase1723,54
TestCase986,23
TestCase341,5
TestCase1305,5
TestCase2312,13
TestCase1642,44
TestCase350,44
TestCase64,38
TestCase1215,16
TestCase2469,10
TestCase721,4
TestCase1370,55
TestCase832,1
TestCase2089,23
TestCase1061,54
TestCase771,6
TestCase528,1
TestCase874,49
TestCase1050,22
TestCase1768,7
TestCase1828,44
TestCase2303,9
TestCase1188,4
TestCase1462,44
TestCase269,9
TestCase2239,40
TestCase511,7
TestCase56,3
TestCase1274,48
TestCase896,45
TestCase982,36
TestCase217,53
TestCase125,3
TestCase1136,54
TestCase1412,9
TestCase1889,27
TestCase2148,1
TestCase538,25
TestCase845,22
TestCase1245,60
TestCase797,51
TestCase2144,49
TestCase239,50
TestCase2088,4
TestCase661,5
TestCase1573,12
TestCase1341,54
TestCase1067,6
TestCase2235,34
TestCase2437,8
TestCase306,21
TestCase284,1
TestCase669,4
TestCase1787,48
TestCase1279,30
TestCase489,42
TestCase2303,58
TestCase605,4
TestCase1129,41
TestCase532,5
TestCase2280,23
TestCase738,2
TestCase2043,22
TestCase449,44
TestCase1672,23
TestCase1999,37
TestCase2173,6
TestCase2357,40
TestCase2335,26
TestCase1355,8
TestCase2413,7
TestCase1954,8
TestCase1017,2
TestCase186,43
TestCase2125,10
TestCase1293,6
TestCase479,5
TestCase1813,57
TestCase1096,9
TestCase548,4
TestCase850,10
TestCase1429,2
TestCase1909,5
TestCase332,2
TestCase174,2
TestCase889,5
TestCase728,60
TestCase1314,9
TestCase545,38
TestCase2435,10
TestCase2107,5
TestCase824,49
TestCase944,23
TestCase1063,6
TestCase1938,10
TestCase949,3
TestCase1669,28
TestCase1362,12
TestCase1855,7
TestCase544,4
TestCase79,5
TestCase90,56
TestCase1885,16
TestCase1500,20
TestCase922,42
TestCase2410,39
TestCase1780,57
TestCase1393,15
TestCase327,11
TestCase294,15
TestCase1159,6
TestCase1116,6
TestCase1522,6
TestCase1333,29
TestCase2346,3
TestCase220,10
TestCase1591,2
TestCase2368,49
TestCase1247,7
TestCase828,7
TestCase1092,8
TestCase594,2
TestCase1426,41
TestCase1151,9
TestCase317,18
TestCase378,8
TestCase570,33
TestCase2284,5
TestCase192,1
TestCase377,34
TestCase2063,56
TestCase171,3
TestCase2123,23
TestCase1970,1
TestCase1244,2
TestCase799,4
TestCase1636,41
TestCase1477,6
TestCase35,7
TestCase1552,10
TestCase1787,7
TestCase1402,1
TestCase700,3
TestCase1913,3
TestCase1766,36
TestCase141,6
TestCase1537,7
TestCase795,10
TestCase2343,33
TestCase475,9
TestCase1716,5
TestCase1362,5
TestCase46,9
TestCase108,10
TestCase715,44
TestCase562,8
TestCase858,32
TestCase136,8
TestCase465,48
TestCase852,1
TestCase1118,53
TestCase1444,1
TestCase2385,8
TestCase2016,2
TestCase1842,3
TestCase1979,20
TestCase1253,35
TestCase2245,9
TestCase928,22
TestCase1478,51
TestCase1153,46
TestCase1646,24
TestCase2391,43
TestCase709,29
TestCase2378,37
TestCase1312,4
TestCase118,5
TestCase1862,41
TestCase1123,41
TestCase2482,10
TestCase766,6
TestCase703,10
TestCase419,6
TestCase1389,59
TestCase579,7
TestCase1655,19
TestCase2423,20
TestCase1535,43
TestCase1207,38
TestCase950,11
TestCase1250,2
TestCase1122,21
TestCase1593,46
TestCase1423,18
TestCase736,25
TestCase280,5
TestCase1849,54
TestCase948,35
TestCase754,10
TestCase1435,8
TestCase23,4
TestCase256,7
TestCase623,7
TestCase1074,60
TestCase2397,5
TestCase1810,2
TestCase1020,1
TestCase2032,44
TestCase1364,40
TestCase370,4
TestCase1771,51
TestCase629,5
TestCase2241,2
TestCase1297,40
TestCase105,5
TestCase2015,5
TestCase147,59
TestCase554,42
TestCase2022,26
TestCase890,46
TestCase2171,31
TestCase1402,49
TestCase644,3
TestCase1166,10
TestCase2150,10
TestCase102,4
TestCase1074,3
TestCase1009,51
TestCase2339,9
TestCase1370,6
TestCase2324,10
TestCase1021,58
TestCase32,9
TestCase288,41
TestCase1209,17
TestCase1757,53
TestCase17,8
TestCase1790,5
TestCase381,51
TestCase1135,2
TestCase121,5
TestCase1748,2
TestCase1035,27
TestCase1839,37
TestCase30,49
TestCase825,3
TestCase1524,7
TestCase479,25
TestCase2005,28
TestCase2414,40
TestCase966,6
TestCase797,8
TestCase2373,36
TestCase106,2
TestCase1975,12
TestCase685,10
TestCase290,40
TestCase2255,39
TestCase951,25
TestCase904,29
TestCase501,4
TestCase917,20
TestCase1643,6
TestCase2287,57
TestCase1242,24
TestCase768,59
TestCase1023,10
TestCase946,10
TestCase2181,10
TestCase863,3
TestCase1943,55
TestCase0,1
TestCase1640,7
TestCase96,22
TestCase2249,5
TestCase2194,47
TestCase1748,38
TestCase69,2
TestCase1049,9
TestCase1032,8
TestCase1796,28
TestCase1865,5
TestCase1311,35
TestCase2137,10
TestCase1131,10
TestCase2212,6
TestCase800,17
TestCase853,19
TestCase2046,21
TestCase912,14
TestCase2110,10
TestCase2327,49
TestCase813,1
TestCase2407,55
TestCase2365,5
TestCase2282,4
TestCase1950,59
TestCase2170,6
TestCase2422,5
TestCase2353,37
TestCase1950,7
TestCase1849,7
TestCase2187,52
TestCase1964,8
TestCase137,6
TestCase2241,50
TestCase1505,37
TestCase1273,40
TestCase2384,15
TestCase361,9
TestCase1584,4
TestCase1874,6
TestCase1994,23
TestCase2307,6
TestCase1982,45
TestCase1907,39
TestCase2401,39
TestCase2227,8
TestCase752,4
TestCase1357,53
TestCase536,50
TestCase600,36
TestCase2277,7
TestCase1285,42
TestCase1994,5
TestCase169,5
TestCase2389,7
TestCase296,20
TestCase794,13
TestCase1155,4
TestCase1579,51
TestCase537,6
TestCase1229,9
TestCase1686,4
TestCase316,1
TestCase5,41
TestCase1682,49
TestCase989,9
TestCase1210,8
TestCase1380,14
TestCase1147,5
TestCase73,50
TestCase402,3
TestCase565,2
TestCase618,3
TestCase2302,29
TestCase916,12
TestCase1523,40
TestCase712,10
TestCase739,8
TestCase1713,10
TestCase856,1
TestCase1376,27
TestCase780,33
TestCase252,56
TestCase534,30
TestCase303,7
TestCase410,48
TestCase265,2
TestCase1154,6
TestCase446,58
TestCase1809,34
TestCase393,58
TestCase976,59
TestCase584,4
TestCase759,7
TestCase1316,12
TestCase925,20
TestCase12,5
TestCase387,59
TestCase540,32
TestCase1931,9
TestCase1482,9
TestCase47,8
TestCase2070,18
TestCase778,9
TestCase466,36
TestCase115,52
TestCase1875,4
TestCase301,53
TestCase2359,3
TestCase945,41
TestCase659,5
TestCase572,3
TestCase384,6
TestCase487,2
TestCase735,52
TestCase1430,18
TestCase1762,2
TestCase21,2
TestCase1006,1
TestCase1343,49
TestCase431,22
TestCase152,7
TestCase408,45
TestCase1072,8
TestCase2157,39
TestCase175,7
TestCase981,60
TestCase283,51
TestCase407,7
TestCase716,32
TestCase2188,24
TestCase1496,9
TestCase1062,8
TestCase1411,3
TestCase1208,19
TestCase1469,10
TestCase1102,24
TestCase45,13
TestCase161,1
TestCase2146,32
TestCase2421,23
TestCase1986,6
TestCase424,22
TestCase1533,3
TestCase1670,8
TestCase682,6
TestCase1101,9
TestCase666,3
TestCase946,59
TestCase1976,56
TestCase2406,39
TestCase8,45
TestCase873,22
TestCase433,1
TestCase1752,43
TestCase2168,1
TestCase812,28
TestCase360,2
TestCase1337,60
TestCase952,17
TestCase2119,2
TestCase2033,1
TestCase1486,2
TestCase2314,7
TestCase618,42
TestCase581,7
TestCase896,9
TestCase2293,6
TestCase1937,30
TestCase2449,6
TestCase1438,32
TestCase1830,5
TestCase438,57
TestCase514,1
TestCase611,31
TestCase2192,23
TestCase571,5
TestCase250,9
TestCase1822,13
TestCase2047,12
TestCase840,8
TestCase2127,7
TestCase2340,37
TestCase2451,8
TestCase643,14
TestCase1140,46
TestCase390,23
TestCase2221,49
TestCase884,35
TestCase1143,5
TestCase87,22
TestCase312,10
TestCase1221,5
TestCase937,7
TestCase2073,6
TestCase468,39
TestCase1918,25
TestCase2208,17
TestCase680,13
TestCase890,9
TestCase499,40
TestCase2113,21
TestCase1032,28
TestCase1897,23
TestCase591,2
TestCase1659,3
TestCase860,43
TestCase2061,5
TestCase2202,20
TestCase270,9
TestCase1956,1
TestCase315,28
TestCase1995,5
TestCase897,12
TestCase1009,2
TestCase1866,8
TestCase887,7
TestCase1530,6
TestCase907,7
TestCase13,4
TestCase87,5
TestCase1595,8
TestCase2309,6
TestCase2260,34
TestCase2415,3
TestCase598,7
TestCase1167,8
TestCase955,17
TestCase604,7
TestCase1150,42
TestCase2090,13
TestCase25,29
TestCase1998,13
TestCase1914,7
TestCase1626,20
TestCase1487,11
TestCase845,2
TestCase2380,9
TestCase814,25
TestCase1034,9
TestCase968,5
TestCase1436,11
TestCase905,34
TestCase1031,48
TestCase219,2
TestCase427,1
TestCase520,32
TestCase1029,6
TestCase1441,5
TestCase945,10
TestCase1714,2
TestCase1957,10
TestCase1006,57
TestCase899,4
TestCase1272,10
TestCase92,1
TestCase756,22
TestCase1592,32
TestCase1850,10
TestCase361,53
TestCase529,3
TestCase1817,10
TestCase2012,17
TestCase1914,31
TestCase1276,54
TestCase2038,27
TestCase2016,35
TestCase2481,39
TestCase2079,6
TestCase1467,2
TestCase1126,19
TestCase657,8
TestCase2101,1
TestCase1971,9
TestCase135,57
TestCase415,50
TestCase1065,15
TestCase1630,54
TestCase67,35
TestCase321,4
TestCase1254,2
TestCase1938,27
TestCase2445,14
TestCase1632,52
TestCase200,41
TestCase2137,15
TestCase2180,1
TestCase306,5
TestCase2311,8
TestCase816,3
TestCase2342,58
TestCase286,38
TestCase1827,54
TestCase557,35
TestCase1870,23
TestCase133,7
TestCase2458,35
TestCase978,59
TestCase818,11
TestCase2166,5
TestCase1100,40
TestCase1486,39
TestCase157,6
TestCase2427,4
TestCase2408,60
TestCase1944,2
TestCase325,3
TestCase167,18
TestCase190,2
TestCase793,10
TestCase1436,7
TestCase77,53
TestCase566,21
TestCase2498,3
TestCase2211,47
TestCase1982,10
TestCase1736,2
TestCase2062,9
TestCase2267,1
TestCase2107,42
TestCase2163,3
TestCase1003,15
TestCase695,2
TestCase545,5
TestCase1185,1
TestCase326,52
TestCase1718,9
TestCase1076,1
TestCase1093,10
TestCase1517,7
TestCase1588,5
TestCase1212,3
TestCase995,10
TestCase474,22
TestCase1272,25
TestCase751,8
TestCase22,8
TestCase1001,3
TestCase1660,31
TestCase233,5
TestCase450,6
TestCase713,15
TestCase101,2
TestCase1869,9
TestCase792,4
TestCase1364,3
TestCase2094,12
TestCase854,22
TestCase1237,35
TestCase858,4
TestCase1775,10
TestCase2147,53
TestCase1438,6
TestCase2175,26
TestCase538,4
TestCase546,9
TestCase2090,4
TestCase1861,1
TestCase650,1
TestCase1066,14
TestCase2403,17
TestCase409,40
TestCase530,1
TestCase2102,54
TestCase1197,25
TestCase1805,7
TestCase240,28
TestCase434,21
TestCase2471,44
TestCase1191,9
TestCase2036,12
TestCase2122,2
TestCase975,47
TestCase423,51
TestCase193,37
TestCase344,4
TestCase1360,44
TestCase1606,15
TestCase1338,8
TestCase428,10
TestCase110,2
TestCase733,9
TestCase2055,8
TestCase1004,7
TestCase1404,4
TestCase876,59
TestCase1158,20
TestCase2149,3
TestCase599,58
TestCase1026,4
TestCase104,6
TestCase101,49
TestCase2466,13
TestCase1069,13
TestCase2065,7
TestCase1624,5
TestCase1359,2
TestCase2276,48
TestCase647,7
TestCase992,21
TestCase1665,7
TestCase1611,48
TestCase2361,50
TestCase1800,37
TestCase1673,46
TestCase1042,10
TestCase1256,4
TestCase1351,11
TestCase1954,60
TestCase2450,7
TestCase2106,4
TestCase900,13
TestCase1727,4
TestCase273,32
TestCase1148,8
TestCase1022,1
TestCase440,2
TestCase338,17
TestCase191,29
TestCase653,44
TestCase651,56
TestCase1417,47
TestCase446,9
TestCase672,7
TestCase1458,8
TestCase2204,10
TestCase366,42
TestCase1271,4
TestCase2141,5
TestCase2485,38
TestCase1440,28
TestCase2460,57
TestCase263,8
TestCase1860,4
TestCase1929,7
TestCase212,6
TestCase635,10
TestCase1599,44
TestCase1178,27
TestCase1168,8
TestCase522,9
TestCase1390,31
TestCase1888,54
TestCase1457,7
TestCase920,55
TestCase1160,28
TestCase2413,19
TestCase1165,12
TestCase1864,2
TestCase1060,9
TestCase1690,52
TestCase1273,9
TestCase27,56
TestCase960,7
TestCase578,53
TestCase406,56
TestCase1739,23
TestCase2278,9
TestCase1925,2
TestCase1288,28
TestCase1823,19
TestCase383,2
TestCase1966,46
TestCase966,43
TestCase1143,55
TestCase1906,9
TestCase1884,29
TestCase432,27
TestCase1687,15
TestCase2250,8
TestCase2130,6
TestCase924,40
TestCase1499,51
TestCase1193,39
TestCase1390,10
TestCase1832,4
TestCase28,43
TestCase419,60
TestCase1517,28
TestCase115,7
TestCase2116,8
TestCase1953,1
TestCase1285,10
TestCase1223,43
TestCase2394,11
TestCase451,8
TestCase277,9
TestCase802,7
TestCase1388,3
TestCase1915,25
TestCase1832,15
TestCase714,41
TestCase546,28
TestCase1474,4
TestCase1688,6
TestCase1651,1
TestCase1756,49
TestCase570,5
TestCase921,32
TestCase320,44
TestCase2359,43
TestCase1316,9
TestCase2034,15
TestCase1304,9
TestCase43,8
TestCase957,2
TestCase145,36
TestCase430,9
TestCase1990,9
TestCase560,49
TestCase2489,9
TestCase1034,50
TestCase605,23
TestCase954,10
TestCase619,10
TestCase1308,29
TestCase1838,4
TestCase1180,10
TestCase168,9
TestCase80,3
TestCase2129,51
TestCase1296,10
TestCase2372,7
TestCase692,57
TestCase1080,12
TestCase1719,9
TestCase1424,10
TestCase2478,31
TestCase1561,17
TestCase1843,2
TestCase872,22
TestCase679,5
TestCase141,26
TestCase1893,49
TestCase1096,22
TestCase703,37
TestCase208,6
TestCase2039,4
TestCase563,48
TestCase1466,6
TestCase1962,9
TestCase460,7
TestCase804,3
TestCase2195,4
TestCase1674,6
TestCase367,29
TestCase738,18
TestCase1786,8
TestCase1955,4
TestCase1300,45
TestCase2151,26
TestCase895,34
TestCase1628,15
TestCase334,6
TestCase1641,8
TestCase637,9
TestCase2168,40
TestCase1639,19
TestCase197,7
TestCase1668,9
TestCase335,2
TestCase1647,1
TestCase1695,5
TestCase2419,3
TestCase42,3
TestCase2431,8
TestCase810,3
TestCase309,8
TestCase681,1
TestCase1650,41
TestCase436,5
TestCase1605,21
TestCase1806,1
TestCase1846,34
TestCase2462,3
TestCase1702,37
TestCase1836,56
TestCase1843,45
TestCase1663,5
TestCase2200,10
TestCase398,2
TestCase268,2
TestCase237,2
TestCase1319,3
TestCase691,22
TestCase2151,8
TestCase2157,9
TestCase2467,1
TestCase1680,8
TestCase2155,26
TestCase1029,32
TestCase1007,47
TestCase1761,1
TestCase1905,22
TestCase1651,55
TestCase880,58
TestCase2453,21
TestCase1158,5
TestCase1900,23
TestCase2410,2
TestCase139,38
TestCase1385,37
TestCase1854,56
TestCase2467,39
TestCase2354,47
TestCase763,5
TestCase2318,29
TestCase1677,6
TestCase1054,3
TestCase2247,6
TestCase1942,57
TestCase674,24
TestCase851,14
TestCase1554,5
TestCase1673,8
TestCase1693,5
TestCase2252,9
TestCase1649,34
TestCase2474,33
TestCase256,33
TestCase1283,9
TestCase1866,46
TestCase2007,10
TestCase1097,1
TestCase1733,10
TestCase1645,51
TestCase214,51
TestCase1992,9
TestCase392,3
TestCase1041,29
TestCase1685,5
TestCase336,1
TestCase1928,52
TestCase386,5
TestCase2268,7
TestCase2377,1
TestCase260,3
TestCase267,3
TestCase2172,2
TestCase639,40
TestCase2009,10
TestCase1041,1
TestCase284,33
TestCase195,3
TestCase1468,9
TestCase990,37
TestCase1604,5
TestCase637,47
TestCase721,54
TestCase1618,30
TestCase1894,2
TestCase1847,15
TestCase731,5
TestCase815,18
TestCase2275,22
TestCase1922,7
TestCase2070,8
TestCase400,18
TestCase1036,10
TestCase1877,14
TestCase1927,3
TestCase11,16
TestCase2058,32
TestCase343,6
TestCase2386,18
TestCase584,37
TestCase1144,48
TestCase2143,57
TestCase2350,27
TestCase1259,4
TestCase1492,6
TestCase1528,14
TestCase372,8
TestCase216,1
TestCase1261,6
TestCase1988,2
TestCase1973,3
TestCase977,1
TestCase834,55
TestCase2304,44
TestCase1504,4
TestCase2393,58
TestCase1495,6
TestCase1031,5
TestCase2313,9
TestCase1314,58
TestCase184,3
TestCase1258,7
TestCase1696,3
TestCase310,9
TestCase2351,49
TestCase2451,30
TestCase1572,45
TestCase1807,7
TestCase1893,10
TestCase1336,4
TestCase31,2
TestCase1479,2
TestCase2377,34
TestCase1932,29
TestCase1774,41
TestCase2169,10
TestCase223,5
TestCase1908,48
TestCase2448,40
TestCase2231,37
TestCase81,8
TestCase1749,17
TestCase1086,27
TestCase1856,47
TestCase85,6
TestCase1956,14
TestCase1869,59
TestCase98,17
TestCase1398,36
TestCase672,40
TestCase871,2
TestCase2174,1
TestCase320,1
TestCase1346,5
TestCase2379,21
TestCase1289,1
TestCase554,8
TestCase2287,7
TestCase2068,28
TestCase472,8
TestCase39,33
TestCase891,2
TestCase1144,5
TestCase503,7
TestCase1225,18
TestCase133,16
TestCase195,22
TestCase1103,5
TestCase1157,13
TestCase1225,9
TestCase1716,42
TestCase521,43
TestCase1132,55
TestCase810,22
TestCase934,13
TestCase478,2
TestCase2416,42
TestCase1207,1
TestCase1981,31
TestCase1062,19
TestCase1581,41
TestCase1753,11
TestCase517,34
TestCase1302,8
TestCase1363,4
TestCase1394,10
TestCase2401,6
TestCase86,55
TestCase2154,1
TestCase718,4
TestCase2188,5
TestCase897,7
TestCase978,1
TestCase1715,19
TestCase2497,43
TestCase1977,9
TestCase1217,18
TestCase2279,5
TestCase2348,2
TestCase1369,19
TestCase2427,55
TestCase2433,53
TestCase1530,12
TestCase95,9
TestCase1593,7
TestCase2140,22
TestCase1176,25
TestCase1918,1
TestCase2466,6
TestCase1576,46
TestCase2438,22
TestCase613,1
TestCase1656,10
TestCase1799,55
TestCase410,4
TestCase550,17
TestCase253,32
TestCase524,30
TestCase2099,9
TestCase1456,12
TestCase218,35
TestCase1743,7
TestCase1265,15
TestCase71,17
TestCase509,6
TestCase2132,7
TestCase626,6
TestCase704,1
TestCase1515,4
TestCase2075,46
TestCase1931,36
TestCase2199,33
TestCase1053,6
TestCase1881,46
TestCase409,7
TestCase1670,19
TestCase2265,5
TestCase1420,7
TestCase1306,13
TestCase582,49
TestCase2358,31
TestCase22,43
TestCase917,2
TestCase1485,53
TestCase1444,21
TestCase2126,10
TestCase2412,13
TestCase886,51
TestCase683,55
TestCase399,17
TestCase502,32
TestCase998,4
TestCase878,14
TestCase1423,3
TestCase2435,41
TestCase2183,5
TestCase194,28
TestCase1913,40
TestCase2305,59
TestCase1108,57
TestCase1514,6
TestCase2024,9
TestCase525,47
TestCase829,53
TestCase987,52
TestCase1043,4
TestCase1443,20
TestCase1879,2
TestCase84,60
TestCase2150,43
TestCase2365,31
TestCase689,1
TestCase1836,3
TestCase84,8
TestCase1386,17
TestCase1459,9
TestCase979,7
TestCase1543,17
TestCase1521,54
TestCase2333,5
TestCase343,20
TestCase1035,4
TestCase1167,12
TestCase2322,6
TestCase1671,56
TestCase1187,8
TestCase2183,19
TestCase665,57
TestCase189,27
TestCase159,7
TestCase1403,24
TestCase1929,32
TestCase1839,4
TestCase189,1
TestCase1752,10
TestCase2428,21
TestCase1082,12
TestCase807,6
TestCase942,49
TestCase1073,6
TestCase1619,56
TestCase274,13
TestCase1053,25
TestCase1234,39
TestCase2344,10
TestCase1391,18
TestCase585,5
TestCase216,22
TestCase355,37
TestCase1010,25
TestCase2044,38
TestCase1778,44
TestCase621,19
TestCase17,28
TestCase1825,11
TestCase586,8
TestCase1939,6
TestCase1214,32
TestCase2124,6
TestCase1416,1
TestCase1098,7
TestCase404,31
TestCase638,4
TestCase1805,24
TestCase1441,41
TestCase457,8
TestCase2418,20
TestCase630,9
TestCase826,24
TestCase1503,3
TestCase1776,14
TestCase1205,3
TestCase1941,8
TestCase914,21
TestCase2162,59
TestCase2036,9
TestCase1587,32
TestCase821,28
TestCase1944,13
TestCase408,9
TestCase164,7
TestCase373,44
TestCase31,50
TestCase1149,10
TestCase1513,29
TestCase1785,32
TestCase1121,8
TestCase1582,5
TestCase2258,7
TestCase93,18
TestCase2086,54
TestCase1312,21
TestCase9,3
TestCase2069,33
TestCase1263,7
TestCase1972,10
TestCase579,17
TestCase1899,35
TestCase275,18
TestCase684,9
TestCase453,2
TestCase918,4
TestCase848,41
TestCase2457,48
TestCase682,25
TestCase1553,42
TestCase444,7
TestCase380,49
TestCase2200,25
TestCase58,51
TestCase679,40
TestCase711,20
TestCase1393,6
TestCase1773,2
TestCase2491,30
TestCase771,14
TestCase1224,49
TestCase465,4
TestCase1701,8
TestCase1980,1
TestCase954,56
TestCase2404,5
TestCase790,18
TestCase134,4
