Name,ExecutionTimeInSeconds
TestCase2639,2
TestCase515,5
TestCase1016,45
TestCase1452,7
TestCase1458,3
TestCase1011,5
TestCase656,2
TestCase1139,56
TestCase1441,8
TestCase3408,10
TestCase3644,4
TestCase1518,5
TestCase153,57
TestCase393,5
TestCase1605,1
TestCase3155,8
TestCase3667,8
TestCase2829,9
TestCase2415,4
TestCase792,31
TestCase18,18
TestCase3428,3
TestCase1676,9
TestCase2494,2
TestCase1132,53
TestCase341,4
TestCase648,8
TestCase2287,7
TestCase918,42
TestCase1069,1
TestCase549,36
TestCase2171,2
TestCase2425,3
TestCase697,8
TestCase1201,43
TestCase1249,1
TestCase2062,4
TestCase3502,4
TestCase3065,1
TestCase879,28
TestCase823,2
TestCase513,30
TestCase736,21
TestCase2498,5
TestCase135,13
TestCase3467,10
TestCase3496,2
TestCase1071,4
TestCase1273,5
TestCase2235,6
TestCase1909,2
TestCase2958,9
TestCase185,5
TestCase3365,1
TestCase838,18
TestCase744,22
TestCase459,29
TestCase3552,9
TestCase419,32
TestCase1304,9
TestCase3225,10
TestCase1340,4
TestCase1433,9
TestCase961,47
TestCase3158,9
TestCase2604,4
TestCase291,7
TestCase990,4
TestCase714,9
TestCase246,6
TestCase679,46
TestCase440,1
TestCase2481,3
TestCase1012,1
TestCase2003,7
TestCase3706,5
TestCase1980,2
TestCase255,9
TestCase10,34
TestCase567,8
TestCase2210,4
TestCase604,9
TestCase41,34
TestCase2276,6
TestCase1948,5
TestCase3357,9
TestCase2483,2
TestCase2850,9
TestCase1044,2
TestCase298,46
TestCase540,49
TestCase472,49
TestCase2862,3
TestCase853,42
TestCase1796,10
TestCase572,31
TestCase665,7
TestCase356,56
TestCase1323,4
TestCase166,39
TestCase531,3
TestCase1970,9
TestCase89,54
TestCase3315,2
TestCase2796,5
TestCase420,59
TestCase1385,4
TestCase2401,10
TestCase3443,6
TestCase1032,21
TestCase1066,3
TestCase2466,3
TestCase1131,57
TestCase380,3
TestCase2714,6
TestCase1726,9
TestCase921,44
TestCase273,51
TestCase951,3
TestCase2164,1
TestCase2278,4
TestCase963,56
TestCase249,5
TestCase1855,9
TestCase1772,7
TestCase1101,10
TestCase327,31
TestCase1104,7
TestCase2378,5
TestCase3202,1
TestCase3050,5
TestCase61,9
TestCase478,60
TestCase2954,8
TestCase2667,4
TestCase616,39
TestCase1744,10
TestCase3021,1
TestCase705,43
TestCase792,1
TestCase30,20
TestCase2027,4
TestCase1570,2
TestCase807,50
TestCase2611,2
TestCase2326,8
TestCase69,9
TestCase2738,4
TestCase782,29
TestCase1213,14
TestCase3614,4
TestCase3603,8
TestCase668,57
TestCase966,36
TestCase398,49
TestCase3737,5
TestCase439,3
TestCase330,3
TestCase593,2
TestCase3028,2
TestCase1043,5
TestCase3479,8
TestCase2906,7
TestCase1435,5
TestCase1826,4
TestCase1171,35
TestCase1393,1
TestCase1213,9
TestCase1467,7
TestCase594,59
TestCase569,4
TestCase271,48
TestCase628,45
TestCase1894,2
TestCase1010,58
TestCase2687,8
TestCase73,21
TestCase551,57
TestCase3612,7
TestCase345,49
TestCase20,30
TestCase867,16
TestCase1955,3
TestCase1099,7
TestCase2764,9
TestCase87,1
TestCase2793,7
TestCase146,18
TestCase3385,3
TestCase3632,10
TestCase735,5
TestCase3230,6
TestCase64,6
TestCase1045,6
TestCase1228,9
TestCase242,6
TestCase1078,7
TestCase1316,4
TestCase1837,10
TestCase2578,5
TestCase1432,2
TestCase1209,30
TestCase1427,7
TestCase1101,50
TestCase21,10
TestCase2621,5
TestCase1355,3
TestCase67,6
TestCase2917,8
TestCase121,32
TestCase2595,4
TestCase1768,10
TestCase1933,4
TestCase936,5
TestCase334,29
TestCase1409,1
TestCase3142,7
TestCase2767,3
TestCase3311,9
TestCase1687,6
TestCase1261,10
TestCase247,4
TestCase656,56
TestCase487,24
TestCase3441,3
TestCase1686,10
TestCase504,7
TestCase722,10
TestCase49,6
TestCase3005,10
TestCase3465,9
TestCase523,40
TestCase1102,8
TestCase840,10
TestCase1679,4
TestCase3383,7
TestCase132,32
TestCase2037,7
TestCase243,32
TestCase328,1
TestCase3726,2
TestCase1652,7
TestCase1040,4
TestCase906,2
TestCase1238,26
TestCase647,7
TestCase2755,2
TestCase2291,6
TestCase3513,5
TestCase2183,10
TestCase1702,7
TestCase147,44
TestCase48,56
TestCase753,1
TestCase1102,20
TestCase2111,2
TestCase1646,3
TestCase466,2
TestCase1886,5
TestCase418,48
TestCase3560,5
TestCase685,10
TestCase2522,5
TestCase853,8
TestCase2694,4
TestCase772,9
TestCase3251,3
TestCase760,35
TestCase2630,7
TestCase484,47
TestCase480,11
TestCase3587,2
TestCase1089,57
TestCase2740,10
TestCase1654,4
TestCase3622,5
TestCase1134,4
TestCase3240,4
TestCase2918,3
TestCase3094,5
TestCase973,10
TestCase1512,5
TestCase3127,7
TestCase3559,7
TestCase486,14
TestCase2390,4
TestCase3584,4
TestCase273,10
TestCase2632,5
TestCase885,55
TestCase104,1
TestCase1678,5
TestCase1447,4
TestCase279,6
TestCase3253,8
TestCase837,44
TestCase501,6
TestCase1214,1
TestCase384,2
TestCase1677,3
TestCase2369,5
TestCase3212,1
TestCase1113,2
TestCase874,50
TestCase1358,10
TestCase224,26
TestCase511,53
TestCase914,9
TestCase2643,10
TestCase2238,10
TestCase799,45
TestCase1983,10
TestCase3742,3
TestCase172,49
TestCase555,1
TestCase306,10
TestCase2226,2
TestCase193,38
TestCase1046,1
TestCase270,7
TestCase1428,9
TestCase2747,4
TestCase1093,10
TestCase843,11
TestCase186,33
TestCase2721,6
TestCase1138,8
TestCase1414,6
TestCase2730,10
TestCase1718,4
TestCase1140,49
TestCase997,6
TestCase777,48
TestCase1730,1
TestCase2173,10
TestCase3631,4
TestCase1904,4
TestCase3183,3
TestCase2806,2
TestCase1535,2
TestCase1154,14
TestCase362,2
TestCase1953,7
TestCase38,1
TestCase434,59
TestCase3125,3
TestCase695,5
TestCase1429,10
TestCase1506,1
TestCase23,32
TestCase464,31
TestCase3440,10
TestCase2459,2
TestCase1919,7
TestCase1947,5
TestCase3198,1
TestCase2673,10
TestCase978,4
TestCase1845,9
TestCase2974,7
TestCase968,37
TestCase1675,10
TestCase702,5
TestCase502,2
TestCase1267,2
TestCase780,14
TestCase2659,3
TestCase3690,9
TestCase1096,21
TestCase1085,8
TestCase3363,1
TestCase3676,6
TestCase3501,1
TestCase2159,4
TestCase2718,4
TestCase2785,9
TestCase674,27
TestCase1080,56
TestCase589,43
TestCase3305,4
TestCase1277,5
TestCase1208,7
TestCase1327,7
TestCase2271,9
TestCase819,3
TestCase51,4
TestCase1366,4
TestCase713,24
TestCase1801,3
TestCase1049,7
TestCase1179,22
TestCase1005,1
TestCase3673,3
TestCase2486,2
TestCase2517,4
TestCase1109,5
TestCase3143,3
TestCase3541,3
TestCase809,11
TestCase1150,6
TestCase2239,1
TestCase520,12
TestCase2534,5
TestCase1175,42
TestCase3038,3
TestCase791,3
TestCase2249,9
TestCase316,54
TestCase3633,9
TestCase2757,10
TestCase3154,3
TestCase704,31
TestCase2524,7
TestCase1925,6
TestCase710,36
TestCase3720,2
TestCase89,4
TestCase1422,1
TestCase773,59
TestCase680,37
TestCase1334,6
TestCase28,50
TestCase1623,5
TestCase2452,2
TestCase2340,10
TestCase762,11
TestCase3709,8
TestCase2213,8
TestCase223,3
TestCase3604,1
TestCase1453,8
TestCase1817,6
TestCase830,3
TestCase1027,1
TestCase1373,10
TestCase1882,10
TestCase2283,9
TestCase601,5
TestCase836,39
TestCase3399,10
TestCase517,6
TestCase2754,1
TestCase750,34
TestCase2838,3
TestCase1665,6
TestCase399,5
TestCase1176,50
TestCase1709,2
TestCase775,8
TestCase712,7
TestCase1829,6
TestCase3073,9
TestCase3358,1
TestCase1496,1
TestCase925,31
TestCase1389,7
TestCase357,3
TestCase2940,7
TestCase3651,10
TestCase2540,6
TestCase882,7
TestCase1783,4
TestCase3106,5
TestCase710,1
TestCase1020,53
TestCase607,54
TestCase1578,8
TestCase1595,2
TestCase2655,1
TestCase698,10
TestCase3040,3
TestCase422,6
TestCase532,1
TestCase2169,6
TestCase2631,1
TestCase3685,9
TestCase536,60
TestCase3348,6
TestCase2065,4
TestCase50,3
TestCase2113,3
TestCase3221,5
TestCase1958,3
TestCase3561,9
TestCase1200,45
TestCase1268,3
TestCase562,35
TestCase2736,6
TestCase1478,4
TestCase433,51
TestCase274,1
TestCase596,31
TestCase1125,16
TestCase553,7
TestCase1288,8
TestCase309,33
TestCase897,23
TestCase1745,5
TestCase497,2
TestCase220,6
TestCase576,10
TestCase536,5
TestCase988,54
TestCase54,4
TestCase494,2
TestCase272,36
TestCase2998,10
TestCase3472,3
TestCase1223,8
TestCase375,45
TestCase1842,2
TestCase2594,2
TestCase824,52
TestCase3517,10
TestCase882,53
TestCase291,16
TestCase700,1
TestCase267,33
TestCase514,47
TestCase3616,1
TestCase1731,8
TestCase1146,7
TestCase75,5
TestCase3495,7
TestCase3623,5
TestCase2567,8
TestCase1668,10
TestCase262,32
TestCase995,7
TestCase2587,4
TestCase3572,8
TestCase492,6
TestCase2947,4
TestCase3707,8
TestCase1058,5
TestCase761,26
TestCase3150,3
TestCase3126,4
TestCase2072,2
TestCase730,47
TestCase495,60
TestCase2331,3
TestCase1329,5
TestCase3518,6
TestCase1710,5
TestCase939,51
TestCase2461,5
TestCase2376,4
TestCase3247,4
TestCase475,21
TestCase1523,3
TestCase3429,5
TestCase2975,4
TestCase982,33
TestCase2915,10
TestCase258,33
TestCase701,9
TestCase3374,6
TestCase3619,10
TestCase419,4
TestCase833,37
TestCase1202,2
TestCase447,5
TestCase198,34
TestCase405,40
TestCase2904,5
TestCase96,3
TestCase105,7
TestCase1592,6
TestCase1309,8
TestCase3159,7
TestCase56,4
TestCase1928,6
TestCase200,8
TestCase463,37
TestCase292,7
TestCase63,6
TestCase51,31
TestCase97,1
TestCase3111,8
TestCase3208,3
TestCase2597,10
TestCase1034,44
TestCase479,52
TestCase2875,9
TestCase2685,10
TestCase1398,9
TestCase123,42
TestCase2782,4
TestCase1964,9
TestCase800,36
TestCase408,2
TestCase560,41
TestCase1444,3
TestCase1889,3
TestCase1391,8
TestCase2134,7
TestCase1217,10
TestCase481,1
TestCase690,8
TestCase972,42
TestCase2024,4
TestCase3093,7
TestCase2323,9
TestCase1367,5
TestCase2209,7
TestCase3417,5
TestCase775,59
TestCase2545,2
TestCase995,37
TestCase1100,2
TestCase1544,1
TestCase3084,1
TestCase2384,5
TestCase313,52
TestCase2500,4
TestCase3079,10
TestCase848,42
TestCase2442,8
TestCase2385,7
TestCase2902,8
TestCase3116,8
TestCase1180,1
TestCase651,19
TestCase1873,8
TestCase272,7
TestCase3666,9
TestCase820,10
TestCase610,9
TestCase2641,10
TestCase2907,2
TestCase646,3
TestCase1985,8
TestCase2727,6
TestCase1038,46
TestCase1850,7
TestCase1913,6
TestCase816,16
TestCase1756,5
TestCase30,5
TestCase516,47
TestCase81,30
TestCase3404,2
TestCase670,49
TestCase3165,8
TestCase1286,2
TestCase1332,5
TestCase839,8
TestCase3505,6
TestCase1009,40
TestCase587,56
TestCase767,42
TestCase1144,11
TestCase1477,1
TestCase604,59
TestCase1823,10
TestCase3591,2
TestCase56,55
TestCase1183,7
TestCase1166,44
TestCase1901,4
TestCase1035,58
TestCase1377,5
TestCase644,21
TestCase1572,8
TestCase595,29
TestCase1123,41
TestCase348,10
TestCase1616,4
TestCase1473,1
TestCase3092,10
TestCase2939,7
TestCase461,52
TestCase2600,8
TestCase937,3
TestCase1392,5
TestCase1996,7
TestCase2245,3
TestCase1998,8
TestCase1040,52
TestCase2972,5
TestCase2835,7
TestCase1052,29
TestCase1278,5
TestCase740,29
TestCase2920,3
TestCase1103,8
TestCase2533,8
TestCase169,8
TestCase2162,8
TestCase2433,2
TestCase1701,3
TestCase509,1
TestCase271,9
TestCase416,60
TestCase169,60
TestCase3166,6
TestCase2564,3
TestCase2189,2
TestCase2877,5
TestCase154,6
TestCase2913,6
TestCase3734,6
TestCase3435,2
TestCase2044,1
TestCase849,3
TestCase1177,16
TestCase38,33
TestCase2886,6
TestCase1993,3
TestCase1028,2
TestCase1236,21
TestCase3333,7
TestCase2743,3
TestCase3639,10
TestCase377,2
TestCase1002,7
TestCase486,5
TestCase224,1
TestCase770,6
TestCase1751,9
TestCase1152,6
TestCase1558,7
TestCase137,7
TestCase1556,6
TestCase997,59
TestCase3146,9
TestCase801,27
TestCase1424,5
TestCase2465,5
TestCase373,43
TestCase1070,45
TestCase2313,5
TestCase1188,36
TestCase266,6
TestCase1693,10
TestCase250,23
TestCase2030,6
TestCase1246,52
TestCase3536,10
TestCase564,10
TestCase2994,5
TestCase3425,7
TestCase2536,7
TestCase1870,1
TestCase3144,2
TestCase840,21
TestCase520,1
TestCase1006,9
TestCase1060,7
TestCase548,7
TestCase126,38
TestCase3613,8
TestCase2315,3
TestCase660,39
TestCase3378,10
TestCase527,4
TestCase804,1
TestCase1610,1
TestCase3549,3
TestCase1920,1
TestCase544,24
TestCase711,43
TestCase1037,9
TestCase3629,9
TestCase2327,7
TestCase2751,9
TestCase1872,4
TestCase3193,8
TestCase1235,36
TestCase3731,6
TestCase2196,9
TestCase2128,9
TestCase3484,6
TestCase872,9
TestCase100,1
TestCase266,29
TestCase174,4
TestCase3227,2
TestCase1597,2
TestCase2001,4
TestCase1154,6
TestCase2566,2
TestCase1565,3
TestCase2668,2
TestCase2410,4
TestCase1087,60
TestCase3450,7
TestCase649,54
TestCase421,7
TestCase1443,8
TestCase1078,60
TestCase975,53
TestCase379,2
TestCase3312,10
TestCase410,41
TestCase675,39
TestCase3397,3
TestCase643,6
TestCase352,44
TestCase1081,19
TestCase3175,3
TestCase703,59
TestCase3222,6
TestCase2609,6
TestCase3304,1
TestCase1725,9
TestCase3626,10
TestCase1089,4
TestCase2572,3
TestCase3334,1
TestCase424,50
TestCase1045,37
TestCase68,32
TestCase2617,2
TestCase2774,1
TestCase1063,5
TestCase601,13
TestCase1495,8
TestCase1321,4
TestCase3089,3
TestCase394,25
TestCase2227,1
TestCase3048,8
TestCase3088,10
TestCase2911,4
TestCase584,45
TestCase3637,7
TestCase3446,3
TestCase2603,9
TestCase71,3
TestCase2488,6
TestCase31,2
TestCase1243,10
TestCase26,10
TestCase379,24
TestCase1820,3
TestCase831,3
TestCase2019,6
TestCase3071,5
TestCase2610,1
TestCase350,6
TestCase410,7
TestCase3512,2
TestCase2406,6
TestCase1118,16
TestCase2559,6
TestCase2739,1
TestCase3382,5
TestCase2788,4
TestCase3568,9
TestCase861,43
TestCase3377,7
TestCase713,9
TestCase3641,6
TestCase558,17
TestCase3296,7
TestCase1606,8
TestCase575,15
TestCase1221,41
TestCase2485,7
TestCase548,27
TestCase2011,8
TestCase613,1
TestCase451,6
TestCase3033,2
TestCase269,36
TestCase1680,5
TestCase1097,54
TestCase994,10
TestCase158,7
TestCase1312,7
TestCase3024,8
TestCase1178,9
TestCase857,37
TestCase127,36
TestCase1056,45
TestCase507,54
TestCase3566,9
TestCase580,47
TestCase222,9
TestCase809,2
TestCase2792,6
TestCase802,35
TestCase1083,5
TestCase1129,31
TestCase2184,7
TestCase3681,1
TestCase2552,3
TestCase2136,8
TestCase2346,6
TestCase3057,3
TestCase682,45
TestCase315,44
TestCase428,7
TestCase1877,7
TestCase875,4
TestCase45,8
TestCase168,9
TestCase1423,8
TestCase2948,4
TestCase201,1
TestCase778,5
TestCase324,60
TestCase92,56
TestCase1814,10
TestCase445,7
TestCase3153,6
TestCase2857,10
TestCase2413,10
TestCase766,12
TestCase1831,8
TestCase3655,10
TestCase3498,6
TestCase684,21
TestCase2005,8
TestCase2979,9
TestCase947,10
TestCase1784,9
TestCase637,5
TestCase376,3
TestCase714,43
TestCase285,23
TestCase344,24
TestCase1607,8
TestCase980,6
TestCase404,32
TestCase1094,50
TestCase3540,5
TestCase127,3
TestCase674,5
TestCase871,32
TestCase3096,6
TestCase3427,5
TestCase406,4
TestCase783,19
TestCase187,48
TestCase1972,5
TestCase1440,7
TestCase450,7
TestCase1131,5
TestCase2776,2
TestCase44,48
TestCase943,2
TestCase1330,10
TestCase2289,2
TestCase313,1
TestCase443,10
TestCase1562,4
TestCase3401,6
TestCase510,21
TestCase987,7
TestCase876,10
TestCase1240,2
TestCase396,17
TestCase1627,5
TestCase2798,8
TestCase685,59
TestCase3196,4
TestCase649,7
TestCase742,7
TestCase1074,12
TestCase1126,18
TestCase3276,5
TestCase1383,5
TestCase426,15
TestCase632,3
TestCase3413,10
TestCase1513,8
TestCase955,10
TestCase508,60
TestCase696,17
TestCase2507,5
TestCase970,10
TestCase3199,4
TestCase531,35
TestCase402,60
TestCase2982,2
TestCase566,10
TestCase402,9
TestCase373,3
TestCase569,57
TestCase2492,8
TestCase2941,8
TestCase2867,3
TestCase3339,6
TestCase131,3
TestCase2224,3
TestCase3213,9
TestCase2878,4
TestCase591,20
TestCase471,1
TestCase841,36
TestCase1858,6
TestCase1408,7
TestCase1224,2
TestCase976,14
TestCase1032,6
TestCase3594,6
TestCase3630,5
TestCase519,29
TestCase873,10
TestCase260,51
TestCase3091,5
TestCase521,31
TestCase3269,5
TestCase2932,8
TestCase377,43
TestCase404,3
TestCase3299,6
TestCase3340,7
TestCase2122,10
TestCase715,3
TestCase648,53
TestCase3128,3
TestCase2901,8
TestCase293,10
TestCase1402,7
TestCase1404,1
TestCase813,12
TestCase814,2
TestCase825,6
TestCase2153,7
TestCase1476,3
TestCase918,8
TestCase843,10
TestCase184,7
TestCase3169,4
TestCase1194,42
TestCase3680,6
TestCase95,36
TestCase2307,2
TestCase130,8
TestCase188,29
TestCase678,60
TestCase856,7
TestCase1808,9
TestCase805,55
TestCase1516,8
TestCase2154,8
TestCase3711,8
TestCase417,1
TestCase1624,8
TestCase1190,10
TestCase707,3
TestCase1012,49
TestCase869,34
TestCase3273,3
TestCase238,6
TestCase1001,60
TestCase707,12
TestCase1741,9
TestCase232,30
TestCase2749,8
TestCase203,2
TestCase1211,4
TestCase1669,7
TestCase1222,52
TestCase1028,56
TestCase101,15
TestCase460,8
TestCase2129,10
TestCase622,42
TestCase2105,5
TestCase2172,4
TestCase3350,8
TestCase1395,5
TestCase1152,34
TestCase192,53
TestCase1293,9
TestCase3135,9
TestCase2800,3
TestCase2328,7
TestCase2889,6
TestCase2200,9
TestCase2999,2
TestCase1990,3
TestCase489,21
TestCase1487,10
TestCase76,53
TestCase2748,5
TestCase2205,2
TestCase1034,10
TestCase2352,2
TestCase2266,3
TestCase3586,7
TestCase1188,5
TestCase1498,10
TestCase341,14
TestCase1589,4
TestCase183,42
TestCase797,6
TestCase211,5
TestCase3570,1
TestCase245,49
TestCase1230,1
TestCase2843,2
TestCase2554,3
TestCase3191,10
TestCase1576,2
TestCase70,1
TestCase2163,8
TestCase1011,17
TestCase3403,8
TestCase2332,8
TestCase645,3
TestCase3530,3
TestCase2064,3
TestCase811,1
TestCase149,6
TestCase2922,9
TestCase950,41
TestCase2996,1
TestCase2121,8
TestCase3098,9
TestCase1205,3
TestCase1248,5
TestCase2553,8
TestCase1878,1
TestCase3645,1
TestCase1960,3
TestCase3489,2
TestCase2076,2
TestCase2070,6
TestCase1568,3
TestCase244,2
TestCase2234,6
TestCase740,5
TestCase896,8
TestCase3,6
TestCase1196,6
TestCase1266,8
TestCase660,1
TestCase929,4
TestCase2508,7
TestCase598,14
TestCase3590,8
TestCase3032,1
TestCase1207,47
TestCase1384,6
TestCase561,22
TestCase803,8
TestCase2823,2
TestCase3182,5
TestCase2367,5
TestCase2178,7
TestCase3316,4
TestCase17,58
TestCase3744,1
TestCase324,8
TestCase2616,1
TestCase4,40
TestCase1256,3
TestCase193,3
TestCase484,9
TestCase558,10
TestCase3569,9
TestCase2551,9
TestCase2698,1
TestCase1664,10
TestCase2056,2
TestCase1721,10
TestCase1161,3
TestCase2789,4
TestCase869,7
TestCase2475,4
TestCase2151,6
TestCase3216,5
TestCase563,10
TestCase594,9
TestCase133,57
TestCase129,4
TestCase1299,9
TestCase3578,2
TestCase489,2
TestCase195,51
TestCase2760,7
TestCase1574,8
TestCase218,1
TestCase2436,4
TestCase2454,9
TestCase2530,3
TestCase215,5
TestCase3733,10
TestCase3722,6
TestCase323,16
TestCase1683,5
TestCase1193,47
TestCase1082,5
TestCase751,8
TestCase32,24
TestCase2006,4
TestCase1489,5
TestCase395,6
TestCase125,54
TestCase894,10
TestCase1981,7
TestCase2251,2
TestCase2759,9
TestCase2713,3
TestCase633,30
TestCase28,7
TestCase1598,7
TestCase992,29
TestCase79,4
TestCase747,7
TestCase365,1
TestCase149,19
TestCase25,7
TestCase2398,7
TestCase2126,4
TestCase774,28
TestCase965,31
TestCase3618,8
TestCase338,1
TestCase3499,3
TestCase1615,1
TestCase2,6
TestCase1049,33
TestCase3359,3
TestCase1375,1
TestCase2334,3
TestCase363,2
TestCase2762,3
TestCase2309,8
TestCase3369,10
TestCase368,25
TestCase585,10
TestCase1883,9
TestCase1830,4
TestCase546,10
TestCase640,40
TestCase550,7
TestCase88,37
TestCase998,36
TestCase2429,8
TestCase382,6
TestCase1359,3
TestCase1203,12
TestCase343,6
TestCase946,54
TestCase608,10
TestCase2818,6
TestCase165,9
TestCase719,10
TestCase1135,29
TestCase637,12
TestCase442,4
TestCase14,60
TestCase3550,3
TestCase2560,1
TestCase71,42
TestCase497,15
TestCase2519,7
TestCase1583,1
TestCase3625,9
TestCase2252,9
TestCase82,7
TestCase1169,18
TestCase1552,2
TestCase458,2
TestCase1248,57
TestCase202,7
TestCase1843,7
TestCase3579,7
TestCase180,50
TestCase1584,4
TestCase3697,3
TestCase1839,9
TestCase1502,6
TestCase2357,3
TestCase499,47
TestCase505,8
TestCase573,44
TestCase1185,49
TestCase411,5
TestCase292,44
TestCase3327,10
TestCase142,22
TestCase3556,7
TestCase208,2
TestCase176,5
TestCase2012,4
TestCase2262,9
TestCase709,1
TestCase3097,3
TestCase1462,6
TestCase847,46
TestCase3284,4
TestCase1893,3
TestCase844,5
TestCase3141,7
TestCase308,35
TestCase551,1
TestCase17,7
TestCase2272,10
TestCase2506,4
TestCase1253,2
TestCase1348,10
TestCase793,1
TestCase3138,6
TestCase1351,10
TestCase1225,32
TestCase1090,4
TestCase679,10
TestCase3407,9
TestCase446,36
TestCase3538,8
TestCase1103,36
TestCase1812,2
TestCase2219,10
TestCase158,34
TestCase3329,2
TestCase332,53
TestCase508,6
TestCase1112,8
TestCase3062,1
TestCase2946,3
TestCase2080,3
TestCase2900,2
TestCase2581,3
TestCase2891,6
TestCase2193,3
TestCase437,22
TestCase3699,3
TestCase1587,6
TestCase317,40
TestCase3108,9
TestCase1579,2
TestCase2493,9
TestCase1014,5
TestCase1777,4
TestCase2526,7
TestCase834,8
TestCase2848,2
TestCase370,3
TestCase891,2
TestCase947,53
TestCase677,4
TestCase3723,9
TestCase62,23
TestCase2703,9
TestCase99,5
TestCase2662,5
TestCase731,8
TestCase756,15
TestCase3356,7
TestCase816,4
TestCase1234,8
TestCase3354,9
TestCase139,9
TestCase538,9
TestCase2720,6
