Name,ExecutionTimeInSeconds
TestCase829,9
TestCase2818,4
TestCase1774,7
TestCase300,9
TestCase3156,2
TestCase4447,8
TestCase1612,3
TestCase4169,2
TestCase1335,10
TestCase2382,10
TestCase1190,7
TestCase1187,1
TestCase3615,7
TestCase3889,3
TestCase654,8
TestCase144,6
TestCase2262,6
TestCase3706,9
TestCase1191,3
TestCase2992,1
TestCase882,5
TestCase4967,9
TestCase1551,6
TestCase941,10
TestCase2747,3
TestCase1702,5
TestCase4624,1
TestCase4184,1
TestCase2468,9
TestCase2221,6
TestCase1568,3
TestCase4860,6
TestCase774,6
TestCase2915,6
TestCase3013,5
TestCase4335,10
TestCase1072,1
TestCase3941,9
TestCase1948,4
TestCase2561,3
TestCase3862,8
TestCase1431,5
TestCase2232,10
TestCase4182,3
TestCase4572,9
TestCase596,9
TestCase861,2
TestCase220,1
TestCase1927,7
TestCase2308,2
TestCase4085,7
TestCase1102,3
TestCase2092,1
TestCase4631,1
TestCase1395,8
TestCase1532,9
TestCase2876,4
TestCase3837,4
TestCase1430,6
TestCase1555,9
TestCase2014,10
TestCase4886,9
TestCase2322,5
TestCase3778,5
TestCase354,3
TestCase4255,9
TestCase190,5
TestCase3705,9
TestCase3613,8
TestCase4879,9
TestCase1078,9
TestCase3617,6
TestCase4636,5
TestCase2811,7
TestCase4809,7
TestCase443,1
TestCase1668,8
TestCase3597,4
TestCase3109,5
TestCase232,8
TestCase2696,8
TestCase4262,10
TestCase2171,1
TestCase3729,2
TestCase4947,2
TestCase2328,8
TestCase536,1
TestCase2494,1
TestCase3568,4
TestCase849,9
TestCase4187,1
TestCase3660,1
TestCase4756,8
TestCase4917,6
TestCase2733,5
TestCase438,3
TestCase2600,8
TestCase1160,4
TestCase4752,9
TestCase3317,9
TestCase4304,4
TestCase1202,8
TestCase1713,5
TestCase819,2
TestCase1677,1
TestCase3122,1
TestCase1472,8
TestCase2432,5
TestCase469,5
TestCase2434,4
TestCase4199,8
TestCase2444,4
TestCase893,3
TestCase2853,1
TestCase2711,4
TestCase4396,2
TestCase2441,7
TestCase4125,5
TestCase4302,5
TestCase4550,5
TestCase4124,4
TestCase788,3
TestCase2130,3
TestCase3186,6
TestCase2568,1
TestCase2005,7
TestCase3866,7
TestCase815,2
TestCase2730,7
TestCase1157,2
TestCase2199,10
TestCase789,5
TestCase4349,4
TestCase272,2
TestCase884,8
TestCase1005,1
TestCase3921,4
TestCase371,7
TestCase3345,1
TestCase3983,3
TestCase4334,6
TestCase3483,2
TestCase168,9
TestCase3368,5
TestCase2782,9
TestCase745,9
TestCase4025,4
TestCase4244,1
TestCase4243,9
TestCase4308,3
TestCase1621,8
TestCase4367,10
TestCase2655,7
TestCase1405,5
TestCase2719,9
TestCase3853,10
TestCase471,1
TestCase3753,8
TestCase4289,9
TestCase2999,6
TestCase3760,3
TestCase3097,1
TestCase3771,5
TestCase2064,1
TestCase3319,9
TestCase4765,6
TestCase1170,10
TestCase3551,2
TestCase568,6
TestCase1831,4
TestCase4364,8
TestCase1755,7
TestCase2257,8
TestCase4999,9
TestCase1744,10
TestCase3999,8
TestCase4630,7
TestCase3127,5
TestCase4160,3
TestCase2663,6
TestCase3010,6
TestCase3079,6
TestCase667,9
TestCase4162,7
TestCase4547,4
TestCase127,2
TestCase1740,3
TestCase4417,1
TestCase4235,3
TestCase4329,6
TestCase4489,4
TestCase2519,3
TestCase1231,9
TestCase4347,4
TestCase3047,9
TestCase1869,7
TestCase2475,6
TestCase3689,7
TestCase3374,2
TestCase2361,9
TestCase2500,4
TestCase885,6
TestCase3893,2
TestCase1322,9
TestCase3718,10
TestCase2878,5
TestCase442,8
TestCase1994,1
TestCase1345,3
TestCase2648,9
TestCase130,1
TestCase771,6
TestCase4546,10
TestCase2998,5
TestCase2220,5
TestCase1090,5
TestCase2053,4
TestCase3468,3
TestCase1524,4
TestCase1973,4
TestCase3266,6
TestCase1849,5
TestCase2465,9
TestCase3166,7
TestCase1315,5
TestCase1376,10
TestCase2430,10
TestCase722,7
TestCase1534,5
TestCase303,7
TestCase3381,6
TestCase3299,6
TestCase4151,5
TestCase3878,8
TestCase1198,9
TestCase2459,2
TestCase802,9
TestCase3272,10
TestCase673,1
TestCase2210,9
TestCase1039,7
TestCase4870,4
TestCase3732,2
TestCase2826,1
TestCase894,2
TestCase814,9
TestCase4826,1
TestCase4838,9
TestCase4678,5
TestCase1270,5
TestCase2109,2
TestCase3535,10
TestCase3254,6
TestCase3904,8
TestCase2588,7
TestCase701,3
TestCase4341,7
TestCase4827,10
TestCase3105,6
TestCase464,7
TestCase4643,9
TestCase2970,1
TestCase535,3
TestCase3428,9
TestCase1051,7
TestCase769,6
TestCase4817,6
TestCase4228,8
TestCase4759,2
TestCase1854,7
TestCase4225,3
TestCase683,10
TestCase3594,9
TestCase3672,5
TestCase2194,5
TestCase2059,6
TestCase2845,10
TestCase1397,6
TestCase1500,4
TestCase2097,1
TestCase591,6
TestCase3583,4
TestCase2986,3
TestCase2949,9
TestCase3722,10
TestCase687,10
TestCase3486,9
TestCase3810,5
TestCase2297,4
TestCase1166,1
TestCase4803,8
TestCase3670,9
TestCase385,5
TestCase2883,5
TestCase2897,4
TestCase3859,5
TestCase2330,5
TestCase3126,3
TestCase4690,10
TestCase4675,10
TestCase4505,6
TestCase3016,3
TestCase1181,8
TestCase1531,8
TestCase559,9
TestCase2581,2
TestCase10,5
TestCase2365,1
TestCase1575,10
TestCase1556,6
TestCase2271,5
TestCase1884,10
TestCase4741,1
TestCase1986,8
TestCase38,2
TestCase3891,2
TestCase3625,6
TestCase47,4
TestCase1122,5
TestCase1605,10
TestCase4046,2
TestCase1870,7
TestCase160,4
TestCase1565,1
TestCase3030,1
TestCase1793,8
TestCase4465,4
TestCase1851,5
TestCase4549,4
TestCase784,10
TestCase2044,1
TestCase1388,4
TestCase4501,7
TestCase3274,10
TestCase904,8
TestCase1021,4
TestCase545,8
TestCase3528,2
TestCase3488,9
TestCase4851,6
TestCase1383,4
TestCase3087,9
TestCase4928,3
TestCase1416,3
TestCase2529,6
TestCase4656,4
TestCase23,1
TestCase3028,6
TestCase826,7
TestCase4099,7
TestCase547,6
TestCase4579,9
TestCase2671,5
TestCase2323,2
TestCase1717,2
TestCase1449,5
TestCase1330,1
TestCase4237,3
TestCase1584,6
TestCase2151,1
TestCase25,7
TestCase3387,2
TestCase2245,10
TestCase1868,8
TestCase2398,2
TestCase3295,9
TestCase1808,7
TestCase4517,7
TestCase3659,6
TestCase3152,8
TestCase4876,3
TestCase1283,2
TestCase4350,10
TestCase3417,8
TestCase4525,6
TestCase3321,4
TestCase3394,2
TestCase3179,7
TestCase2987,8
TestCase3382,6
TestCase376,6
TestCase2192,9
TestCase1636,1
TestCase710,6
TestCase2185,2
TestCase4357,10
TestCase1448,3
TestCase4955,3
TestCase4449,9
TestCase3707,8
TestCase1469,9
TestCase2787,7
TestCase1433,4
TestCase4853,3
TestCase3400,5
TestCase552,6
TestCase3993,8
TestCase1822,3
TestCase414,3
TestCase649,9
TestCase544,8
TestCase1271,3
TestCase3744,5
TestCase3038,10
TestCase1791,3
TestCase4762,3
TestCase523,10
TestCase2426,9
TestCase3948,4
TestCase510,7
TestCase4530,3
TestCase3755,7
TestCase1865,10
TestCase3163,8
TestCase4885,5
TestCase4608,2
TestCase3074,4
TestCase4532,4
TestCase3133,3
TestCase1558,2
TestCase619,9
TestCase4673,3
TestCase3340,5
TestCase1183,10
TestCase1185,3
TestCase1077,10
TestCase4159,6
TestCase3058,4
TestCase349,7
TestCase394,8
TestCase137,1
TestCase857,8
TestCase4531,6
TestCase2526,2
TestCase4474,8
TestCase3093,10
TestCase197,2
TestCase4777,9
TestCase602,4
TestCase817,6
TestCase1326,6
TestCase3247,7
TestCase4605,9
TestCase4251,7
TestCase3005,4
TestCase4154,6
TestCase4538,3
TestCase570,1
TestCase2008,8
TestCase3110,6
TestCase4995,1
TestCase2231,6
TestCase918,6
TestCase3344,10
TestCase11,8
TestCase4653,6
TestCase2546,10
TestCase1557,10
TestCase1942,9
TestCase1245,1
TestCase4913,8
TestCase1047,6
TestCase4105,7
TestCase661,4
TestCase3281,4
TestCase1693,1
TestCase732,6
TestCase4275,1
TestCase3407,3
TestCase3499,10
TestCase3012,7
TestCase4112,7
TestCase3176,3
TestCase2448,7
TestCase746,3
TestCase1820,1
TestCase1998,6
TestCase4867,1
TestCase3871,1
TestCase852,10
TestCase516,7
TestCase594,2
TestCase1058,9
TestCase70,6
TestCase2632,5
TestCase3252,1
TestCase2454,5
TestCase1085,9
TestCase4528,6
TestCase631,3
TestCase4761,9
TestCase3144,10
TestCase1162,3
TestCase488,5
TestCase3971,4
TestCase2824,4
TestCase1881,5
TestCase608,7
TestCase1987,9
TestCase4098,7
TestCase569,8
TestCase3314,7
TestCase4491,3
TestCase1103,6
TestCase2613,6
TestCase1232,10
TestCase599,3
TestCase3928,2
TestCase3828,6
TestCase358,2
TestCase91,8
TestCase4086,4
TestCase740,9
TestCase4855,2
TestCase844,3
TestCase1886,2
TestCase3136,4
TestCase1586,6
TestCase3936,4
TestCase2918,7
TestCase203,4
TestCase265,4
TestCase1977,5
TestCase1541,9
TestCase3245,7
TestCase3169,3
TestCase2051,10
TestCase2870,10
TestCase4708,9
TestCase2763,1
TestCase606,7
TestCase4503,3
TestCase3039,2
TestCase770,1
TestCase3515,8
TestCase4909,4
TestCase3445,10
TestCase4272,9
TestCase1784,10
TestCase874,1
TestCase3911,10
TestCase881,9
TestCase3221,10
TestCase3433,7
TestCase1863,1
TestCase2517,3
TestCase3769,9
TestCase2491,10
TestCase2592,3
TestCase4172,1
TestCase1528,2
TestCase2627,9
TestCase3442,9
TestCase677,1
TestCase2610,6
TestCase3147,2
TestCase4818,1
TestCase115,3
TestCase4711,8
TestCase4010,5
TestCase1391,8
TestCase1653,6
TestCase1308,2
TestCase3373,4
TestCase4847,5
TestCase3059,3
TestCase3143,10
TestCase879,6
TestCase537,7
TestCase1965,3
TestCase2606,5
TestCase548,9
TestCase4834,6
TestCase801,2
TestCase580,4
TestCase476,3
TestCase3690,2
TestCase4087,2
TestCase721,4
TestCase187,3
TestCase2863,1
TestCase1684,10
TestCase2300,7
TestCase1990,7
TestCase4651,6
TestCase2048,9
TestCase3970,6
TestCase795,6
TestCase4502,9
TestCase2667,3
TestCase2213,6
TestCase1060,9
TestCase4901,3
TestCase3992,8
TestCase3907,10
TestCase3114,8
TestCase1390,10
TestCase3832,1
TestCase1655,8
TestCase3571,3
TestCase2358,9
TestCase116,5
TestCase3691,8
TestCase1929,8
TestCase4157,4
TestCase4499,8
TestCase2394,5
TestCase162,2
TestCase2049,9
TestCase3946,8
TestCase1267,8
TestCase2506,7
TestCase14,4
TestCase929,6
TestCase1131,3
TestCase2831,7
TestCase2755,7
TestCase1492,7
TestCase318,7
TestCase341,9
TestCase927,9
TestCase3230,8
TestCase4926,9
TestCase4206,9
TestCase4703,9
TestCase4721,6
TestCase1236,4
TestCase1752,7
TestCase1923,8
TestCase196,5
TestCase3253,2
TestCase4423,4
TestCase2138,10
TestCase1581,3
TestCase4284,5
TestCase4991,1
TestCase3989,3
TestCase1123,2
TestCase3353,10
TestCase4715,4
TestCase4737,3
TestCase853,7
TestCase4096,9
TestCase297,5
TestCase3642,1
TestCase2908,7
TestCase1772,2
TestCase155,2
TestCase1732,5
TestCase3791,4
TestCase1017,1
TestCase3493,9
TestCase4394,10
TestCase3031,7
TestCase3134,3
TestCase4884,1
TestCase79,5
TestCase1214,3
TestCase1159,9
TestCase4534,5
TestCase2078,2
TestCase19,8
TestCase1099,3
TestCase107,3
TestCase2449,6
TestCase3522,2
TestCase3668,5
TestCase3406,6
TestCase906,8
TestCase1420,1
TestCase2571,2
TestCase527,10
TestCase2963,1
TestCase3487,2
TestCase2435,2
TestCase1413,9
TestCase1692,7
TestCase2807,6
TestCase1760,1
TestCase2990,10
TestCase4659,3
TestCase4779,7
TestCase1806,10
TestCase4040,3
TestCase2316,7
TestCase4142,10
TestCase4895,9
TestCase1597,1
TestCase3663,3
TestCase3798,10
TestCase406,9
TestCase133,2
TestCase4219,3
TestCase4448,10
TestCase2623,10
TestCase2060,2
TestCase178,1
TestCase891,6
TestCase3154,7
TestCase3096,10
TestCase2832,2
TestCase2989,8
TestCase3138,2
TestCase3452,5
TestCase3251,7
TestCase4296,2
TestCase381,8
TestCase2269,4
TestCase4700,4
TestCase4706,4
TestCase4297,5
TestCase554,5
TestCase863,3
TestCase1564,10
TestCase3570,4
TestCase4382,5
TestCase2864,4
TestCase4801,5
TestCase4919,5
TestCase963,2
TestCase2129,7
TestCase2614,4
TestCase706,2
TestCase3157,2
TestCase1627,7
TestCase3725,7
TestCase3715,7
TestCase2609,6
TestCase2030,9
TestCase324,5
TestCase1402,4
TestCase579,1
TestCase2942,1
TestCase4250,2
TestCase4348,2
TestCase4519,3
TestCase2264,1
TestCase1905,9
TestCase4110,7
TestCase1926,6
TestCase4325,5
TestCase4828,5
TestCase3120,7
TestCase530,6
TestCase2325,7
TestCase935,7
TestCase4699,4
TestCase2251,9
TestCase3563,7
TestCase988,9
TestCase1548,8
TestCase2817,9
TestCase3062,7
TestCase159,4
TestCase1152,8
TestCase4868,7
TestCase437,10
TestCase293,10
TestCase75,1
TestCase3797,8
TestCase3962,10
TestCase446,7
TestCase3455,3
TestCase2808,6
TestCase1931,8
TestCase1445,7
TestCase3848,6
TestCase2928,1
TestCase4088,1
TestCase4189,1
TestCase225,7
TestCase1547,6
TestCase4740,4
TestCase4937,4
TestCase1206,5
TestCase3766,9
TestCase4042,1
TestCase4434,8
TestCase2607,1
TestCase2488,6
TestCase4120,8
TestCase4701,1
TestCase2149,7
TestCase2505,9
TestCase1590,1
TestCase4619,7
TestCase4149,2
TestCase2047,3
TestCase63,5
TestCase3627,2
TestCase310,7
TestCase1607,6
TestCase4627,1
TestCase2408,4
TestCase1217,5
TestCase4038,9
TestCase1815,8
TestCase4771,3
TestCase952,8
TestCase1903,7
TestCase4797,5
TestCase526,2
TestCase4852,6
TestCase1839,8
TestCase393,6
TestCase2621,10
TestCase3,6
TestCase3961,8
TestCase3102,2
TestCase129,5
TestCase81,6
TestCase454,5
TestCase2284,8
TestCase3922,6
TestCase4361,10
TestCase4807,2
TestCase742,10
TestCase3027,8
TestCase2665,2
TestCase4390,9
TestCase4379,4
TestCase2562,5
TestCase100,8
TestCase3809,5
TestCase2094,6
TestCase4481,5
TestCase4542,7
TestCase2028,9
TestCase3602,2
TestCase5,6
TestCase828,10
TestCase3167,5
TestCase2497,4
TestCase3415,7
TestCase951,2
TestCase483,10
TestCase392,10
TestCase830,9
TestCase4383,9
TestCase413,6
TestCase4372,8
TestCase1512,7
TestCase1543,8
TestCase2252,6
TestCase2375,6
TestCase9,3
TestCase1809,9
TestCase590,8
TestCase3137,8
TestCase4800,10
TestCase1108,8
TestCase4102,10
TestCase1982,9
TestCase3943,3
TestCase4513,4
TestCase2507,1
TestCase2305,5
TestCase3531,7
TestCase3868,7
TestCase4221,3
TestCase503,10
TestCase3658,4
TestCase227,2
TestCase1305,1
TestCase2160,1
TestCase4035,2
TestCase4079,9
TestCase4586,6
TestCase114,8
TestCase3629,3
TestCase1747,4
TestCase1819,8
TestCase4768,4
TestCase302,6
TestCase4211,8
TestCase4258,8
TestCase3123,10
TestCase4113,10
TestCase4011,10
TestCase2436,7
TestCase3945,9
TestCase2134,5
TestCase2127,8
TestCase1372,3
TestCase1954,6
TestCase1244,1
TestCase871,4
TestCase1155,4
TestCase3779,6
TestCase1064,5
TestCase3276,5
TestCase3051,7
TestCase2644,5
TestCase4018,7
TestCase3365,2
TestCase4554,8
TestCase460,6
TestCase2643,4
TestCase2083,4
TestCase4584,6
TestCase2522,2
TestCase1393,4
TestCase1504,10
TestCase3173,5
TestCase2261,2
TestCase3827,3
TestCase2248,1
TestCase477,2
TestCase1576,4
TestCase2553,8
TestCase2639,9
TestCase1286,4
TestCase3490,10
TestCase4729,1
TestCase3873,3
TestCase1385,8
TestCase4688,9
TestCase1001,1
TestCase4527,5
TestCase1249,10
TestCase331,9
TestCase4764,9
TestCase82,8
TestCase2423,4
TestCase3858,2
TestCase455,10
TestCase2236,3
TestCase3129,2
TestCase3657,2
TestCase2726,6
TestCase3565,5
TestCase2343,1
TestCase1101,10
TestCase64,2
TestCase665,9
TestCase2842,6
TestCase868,8
TestCase4669,4
TestCase936,8
TestCase655,4
TestCase4793,9
TestCase4209,7
TestCase4027,1
TestCase2769,7
TestCase58,4
TestCase2313,5
TestCase268,3
TestCase3481,1
TestCase1466,2
TestCase3844,9
TestCase2920,9
TestCase4389,2
TestCase1721,2
TestCase4065,4
TestCase2132,10
TestCase280,10
TestCase2443,2
TestCase3841,4
TestCase3654,4
TestCase2206,8
TestCase3637,8
TestCase4787,8
TestCase1824,2
TestCase2531,3
TestCase877,3
TestCase1135,8
TestCase1635,6
TestCase2525,10
TestCase3119,6
TestCase609,2
TestCase4116,2
TestCase1045,10
TestCase821,2
TestCase4222,3
TestCase2010,7
TestCase2578,3
TestCase3739,8
TestCase4022,8
TestCase1639,7
TestCase1226,7
TestCase1048,1
TestCase3331,1
TestCase3731,9
TestCase2706,1
TestCase2555,2
TestCase102,2
TestCase2348,2
TestCase985,8
TestCase202,7
TestCase1082,7
TestCase2239,8
TestCase2431,8
TestCase1706,10
TestCase1490,7
TestCase1645,7
TestCase2058,8
TestCase3830,9
TestCase4421,7
TestCase224,9
TestCase3327,8
TestCase166,3
TestCase1960,2
TestCase1349,9
TestCase1781,3
TestCase1879,6
TestCase639,10
TestCase3236,2
TestCase244,5
TestCase869,10
TestCase612,2
TestCase2140,9
TestCase558,1
TestCase4345,3
TestCase1952,5
TestCase1132,3
TestCase3017,7
TestCase1489,9
TestCase4476,8
TestCase3364,4
TestCase752,7
TestCase3243,3
TestCase4799,2
TestCase77,9
TestCase1350,10
TestCase4317,6
TestCase3920,3
TestCase2309,2
TestCase4754,4
TestCase4156,4
TestCase4021,8
TestCase3609,8
TestCase515,6
TestCase3748,8
TestCase744,7
TestCase1212,7
TestCase3955,9
TestCase390,8
TestCase1340,3
TestCase783,2
TestCase4524,2
TestCase1297,10
TestCase2380,2
TestCase4375,10
TestCase4248,1
TestCase2649,8
TestCase3398,3
TestCase3239,4
TestCase456,9
TestCase3290,2
TestCase4146,1
TestCase1012,1
TestCase4381,7
TestCase3795,2
TestCase4871,3
TestCase3067,2
TestCase2885,4
TestCase4374,9
TestCase1671,10
TestCase4821,6
TestCase3408,4
TestCase2651,9
TestCase2840,10
TestCase3480,2
TestCase3981,5
TestCase990,10
TestCase4472,2
TestCase3709,10
TestCase1980,6
TestCase4109,8
TestCase1083,7
TestCase4581,4
TestCase1736,8
TestCase1812,5
TestCase2255,9
TestCase4889,4
TestCase27,5
TestCase1452,1
TestCase1041,4
TestCase1950,5
TestCase3363,1
TestCase2016,7
TestCase1920,2
TestCase4916,9
TestCase4190,1
TestCase4835,8
TestCase3068,6
TestCase3527,6
TestCase4504,1
TestCase3072,4
TestCase3315,7
TestCase4254,2
TestCase3799,6
TestCase1503,10
TestCase2557,10
TestCase989,7
TestCase4006,5
TestCase4878,4
TestCase517,9
TestCase1066,3
TestCase3562,2
TestCase1313,2
TestCase4795,1
TestCase1100,5
TestCase191,3
TestCase2668,8
TestCase943,3
TestCase3399,3
TestCase2690,6
TestCase3210,4
TestCase345,5
TestCase3967,9
TestCase2302,3
TestCase512,5
TestCase1456,4
TestCase4337,7
TestCase101,5
TestCase1040,6
TestCase846,1
TestCase1873,3
TestCase4487,4
TestCase424,7
TestCase1505,9
TestCase2209,10
TestCase404,7
TestCase3388,3
TestCase4095,10
TestCase870,10
TestCase3503,5
TestCase2283,2
TestCase260,10
TestCase965,5
TestCase3430,7
TestCase3614,8
TestCase1596,1
TestCase1712,3
TestCase4680,2
TestCase3188,9
TestCase1796,6
TestCase947,5
TestCase3411,3
TestCase4910,5
TestCase264,6
TestCase1153,1
TestCase1382,7
TestCase3009,4
TestCase2773,6
TestCase1343,7
TestCase1436,6
TestCase3734,8
TestCase3349,5
TestCase2892,6
TestCase4168,5
TestCase4412,6
TestCase4734,5
TestCase1221,4
TestCase4784,7
TestCase120,2
TestCase2551,1
TestCase3870,9
TestCase4596,9
TestCase1545,8
TestCase1487,7
TestCase1501,7
TestCase3267,4
TestCase3647,4
TestCase1825,8
TestCase750,7
TestCase3643,3
TestCase787,7
TestCase4461,7
TestCase3645,3
TestCase719,4
TestCase2019,6
TestCase816,8
TestCase1833,3
TestCase3687,1
TestCase2574,6
TestCase664,10
TestCase4451,8
TestCase621,2
TestCase1184,10
TestCase3519,4
TestCase3887,1
TestCase4388,4
TestCase4676,4
TestCase1618,10
TestCase1733,7
TestCase1647,1
TestCase4577,9
TestCase2438,2
TestCase3141,1
TestCase2216,2
TestCase1415,3
TestCase4050,1
TestCase3542,5
TestCase111,10
TestCase3831,7
TestCase2935,6
TestCase411,7
TestCase3512,7
TestCase54,6
TestCase1210,8
TestCase4865,4
TestCase2714,4
TestCase255,3
TestCase3069,8
TestCase1643,7
TestCase917,1
TestCase653,8
TestCase3040,8
TestCase2263,8
TestCase2930,1
TestCase2765,5
TestCase281,7
TestCase3316,3
TestCase1451,5
TestCase2191,1
TestCase2215,5
TestCase1536,4
TestCase2792,9
TestCase4569,5
TestCase301,5
TestCase566,2
TestCase1419,4
TestCase1917,3
TestCase908,6
TestCase1110,6
TestCase3219,4
TestCase4529,10
TestCase274,6
TestCase4150,4
TestCase796,10
TestCase1080,10
TestCase1351,1
TestCase1139,1
TestCase3666,10
TestCase3222,6
TestCase3986,10
TestCase138,3
TestCase4433,9
TestCase4059,5
TestCase2856,8
TestCase4340,1
